Transaction Number,Vendor,Category,Amount
8001884780,MAISON MOTI LTD,Temporary Accommodation,"£1,239.36"
8001886601,MAISON MOTI LTD,Temporary Accommodation,"£1,239.36"
1900808243,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,239.00"
5201147491,MYERS (IDEAL SUPPLIES) LTD,General,"£1,239.00"
5201147783,RUSKINS TREE SURGERY LTD,Public Realm,"£1,237.64"
8001893427,ONE HOUSING GROUP LTD,Social care,"£1,237.21"
8001886602,MAISON MOTI LTD,Temporary Accommodation,"£1,236.08"
1900808618,HAMPTON'S RESOURCING,People and Recruitment,"£1,236.00"
5201146201,REDACTED PERSONAL DATA,Sport and Leisure,"£1,235.78"
5201146802,RINGWAY JACOBS LIMITED,Public Realm,"£1,234.20"
1900803927,REDACTED PERSONAL DATA,General,"£1,231.20"
8001888002,CHRISTOPHER HOUSE (LONDON) LTD,Temporary Accommodation,"£1,231.14"
8001894630,SEVACARE (UK) LTD,Social care,"£1,225.16"
1900806710,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£1,225.00"
8001887941,DYNAMIC PEOPLE LTD,Social care,"£1,224.44"
1900808571,NPS LONDON LTD,Public Realm,"£1,222.83"
8001897380,BUPA CARE HOMES (CFHCARE) LTD,Temporary Accommodation,"£1,222.51"
8001889043,INDIVIDUALISED CARE LTD,Social care,"£1,221.42"
8001895204,DILIGENT CARE SERVICES LTD,Social care,"£1,220.00"
5201146823,CROWN PROMOTIONS & REMOVALS LTD,General,"£1,218.40"
8001893963,THE PROVIDENCE PROJECTS REHAB GROUP,Social care,"£1,217.86"
8001897197,DRS CARE HOMES LTD,Temporary Accommodation,"£1,217.85"
8001886604,MAISON MOTI LTD,Temporary Accommodation,"£1,217.08"
8001895026,INDIVIDUALISED CARE LTD,Social care,"£1,215.20"
8001889002,INDIVIDUALISED CARE LTD,Social care,"£1,215.20"
1900806918,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,215.00"
8001899037,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,213.53"
8001897244,OURRIS PROPERTIES LIMITED,Social care,"£1,210.00"
5201146807,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£1,209.00"
8001886689,MAREGO LTD,Social care,"£1,208.40"
8001891263,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,207.50"
8001898907,ONE HOUSING GROUP LTD,Social care,"£1,206.21"
5201146656,WEST HERTFORDSHIRE HOSPITALS NHS TR,Public Health,"£1,206.00"
5201147358,BOLDENS SIGNAGE SOLUTIONS,Communication,"£1,205.00"
8001894674,SEVACARE (UK) LTD,Social care,"£1,204.88"
5201146832,HOWARDS HYDROCARE LTD,"Construction, Property and Fac Man","£1,204.00"
8001896240,DILIGENT CARE SERVICES LTD,Social care,"£1,202.00"
8001884677,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,"£1,200.00"
8001884714,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,200.00"
8001884580,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,200.00"
8001884708,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,200.00"
8001884590,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,200.00"
8001884654,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,200.00"
8001884646,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,200.00"
5201145605,ALLEN LANE LTD,Finance,"£1,200.00"
8001888551,SHARED CARE SERVICES LTD,Children and Education,"£1,200.00"
1900806863,BEACON LODGE CHARITABLE TRUST,Children and Education,"£1,200.00"
8001884683,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,200.00"
8001891185,AMBASSADOR CARS AND COURIER SERVICE,Transport & Travel,"£1,200.00"
8001894666,THE ROYAL ASSOCIATION FOR DEAF PEOP,Social care,"£1,200.00"
8001884647,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,200.00"
5201146931,COMMUNICATION & TECHNICAL SERVICES,General,"£1,197.00"
1900807587,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,195.96"
8001889184,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,195.34"
5201143689,BOLDENS SIGNAGE SOLUTIONS,Communication,"£1,194.52"
8001886682,MAREGO LTD,Social care,"£1,192.50"
8001886644,MAREGO LTD,Social care,"£1,192.50"
8001886661,MAREGO LTD,Social care,"£1,192.50"
8001887934,DYNAMIC PEOPLE LTD,Social care,"£1,191.36"
8001887933,DYNAMIC PEOPLE LTD,Social care,"£1,191.36"
8001899301,GREEK+GREEK CYPRIOT COMM OF ENFIELD,Social care,"£1,190.27"
1900807789,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£1,187.50"
8001895884,SATELLITE CONSORTIUM LIMITED,Social care,"£1,187.04"
8001892981,EXTRA MILE CARE COMPANY,Social care,"£1,184.17"
8001897359,COOPERSCROFT CARE HOME,Temporary Accommodation,"£1,182.86"
1900808253,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,180.65"
8001897538,BROWNLOW ENTERPRISES LTD,Social care,"£1,178.57"
8001893964,THE PROVIDENCE PROJECTS REHAB GROUP,Social care,"£1,178.57"
5201146750,RINGWAY JACOBS LIMITED,Public Realm,"£1,177.86"
5201147068,FAHRAN ALOYSIUS WASHINGTON,Sport and Leisure,"£1,171.80"
8001894852,SEVACARE (UK) LTD,Social care,"£1,171.42"
8001889121,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,171.15"
8001894879,SEVACARE (UK) LTD,Social care,"£1,168.81"
8001890915,FAMILY HOUSING ASSOCIATION (B'HAM),Temporary Accommodation,"£1,167.74"
1900807896,MOVING HOUSE (UK) LTD,Energy and Utilities,"£1,166.50"
5201147306,DIFFERENT STROKES LONDON NORTH GROU,Social care,"£1,165.83"
1900806916,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,165.50"
1900808449,BINOH,Children and Education,"£1,160.00"
8001891445,ST LUCY CARE SER T/A STEP FORWARD H,Social care,"£1,160.00"
5201146226,REDACTED PERSONAL DATA,Sport and Leisure,"£1,159.50"
8001891497,HAIL LTD,Social care,"£1,158.95"
200345820,HORNSEY HOUSING TRUST,Social care,"£1,157.52"
5201146916,REDACTED PERSONAL DATA,Public Health,"£1,155.03"
5201147720,REDACTED PERSONAL DATA,Sport and Leisure,"£1,154.40"
8001895023,YOUR CHOICE SOCIAL CENTRE,Social care,"£1,154.00"
1900808390,THE HOPE CHARITY,Children and Education,"£1,152.00"
5201147479,REDACTED PERSONAL DATA,Social care,"£1,152.00"
5201147769,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
5201145299,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
5201146801,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
5201146780,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
5201147806,RINGWAY JACOBS LIMITED,Public Realm,"£1,151.28"
5201145018,REDACTED PERSONAL DATA,Legal,"£1,150.00"
1900807159,ALLISON LODGE LIMITED,Temporary Accommodation,"£1,150.00"
5201147703,REDACTED PERSONAL DATA,Sport and Leisure,"£1,146.92"
8001891446,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,146.05"
5201145195,REDACTED PERSONAL DATA,Social care,"£1,145.25"
1900807608,WRIXON SECURITY SERVICES LTD,Children and Education,"£1,144.20"
8001894831,SEVACARE (UK) LTD,Social care,"£1,143.52"
8001894709,SEVACARE (UK) LTD,Social care,"£1,143.52"
5201147803,RINGWAY JACOBS LIMITED,Public Realm,"£1,143.17"
8001891484,HAIL LTD,Social care,"£1,140.75"
8001884623,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,140.00"
8001886622,MAISON MOTI LTD,Temporary Accommodation,"£1,140.00"
8001896253,DILIGENT CARE SERVICES LTD,Social care,"£1,140.00"
8001886623,MAISON MOTI LTD,Temporary Accommodation,"£1,140.00"
8001884596,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,140.00"
8001884607,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,140.00"
5201147066,REDACTED PERSONAL DATA,Sport and Leisure,"£1,136.67"
5201147263,MISCO,IT and Telecoms,"£1,133.74"
8001888924,OASIS CARE & TRAINING AGENCY,Social care,"£1,132.20"
8001898982,RUNWOOD HOMES LTD,Temporary Accommodation,"£1,129.81"
5201147597,MYERS (IDEAL SUPPLIES) LTD,General,"£1,125.00"
5201146828,GREENCLEAN LTD,General,"£1,123.41"
8001896949,SEVACARE (UK) LTD,Social care,"£1,122.88"
5201145196,REDACTED PERSONAL DATA,Social care,"£1,119.80"
5201146773,RINGWAY JACOBS LIMITED,Public Realm,"£1,112.99"
8001884640,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,110.00"
5201146428,REDACTED PERSONAL DATA,Sport and Leisure,"£1,108.33"
5201147812,RINGWAY JACOBS LIMITED,Public Realm,"£1,107.24"
8001897199,DRS CARE HOMES LTD,Temporary Accommodation,"£1,107.15"
8001897205,DRS CARE HOMES LTD,Temporary Accommodation,"£1,107.15"
1900807987,THE PLACEMENT GROUP (UK) LTD,People and Recruitment,"£1,106.70"
1900808475,FORENSIC PATHOLOGY OPINION LTD,General,"£1,104.80"
5201145026,REDACTED PERSONAL DATA,Sport and Leisure,"£1,104.13"
1900808504,BRETSA LTD,People and Recruitment,"£1,102.15"
5201145861,XEROX (UK) LTD,IT and Telecoms,"£1,101.35"
8001892685,GENEVA ROAD LTD,Social care,"£1,101.24"
5201145590,PROPERTYNET (UK) LIMITED,Temporary Accommodation,"£1,100.78"
5201147596,LEISURE MATTERS (UK) LTD,People and Recruitment,"£1,100.00"
1900808290,REDACTED PERSONAL DATA,Legal,"£1,100.00"
8001897551,OURRIS PROPERTIES LIMITED,Social care,"£1,100.00"
1900806882,REDACTED PERSONAL DATA,General,"£1,100.00"
1900806758,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£1,099.00"
8001893771,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£1,099.00"
8001890003,OASIS CARE & TRAINING AGENCY,Social care,"£1,098.80"
8001892601,CYPRIAN CARE LTD,Social care,"£1,096.50"
8001884626,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,095.00"
8001884621,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,095.00"
8001884628,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,095.00"
8001884627,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,095.00"
8001885875,NORTH LONDON ASIAN CARE,Social care,"£1,094.45"
8001891341,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,094.30"
8001898825,PREMIER CAREWAITING LTD,Social care,"£1,092.00"
1900807433,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£1,092.00"
8001891456,HAIL LTD,Social care,"£1,090.00"
5201147449,LONDON BOROUGH OF HACKNEY,IT and Telecoms,"£1,089.00"
5201145665,XEROX FINANCE LTD,IT and Telecoms,"£1,088.89"
5201145512,XEROX FINANCE LTD,IT and Telecoms,"£1,088.89"
8001892286,EXTRA MILE CARE COMPANY,Social care,"£1,087.89"
5201145377,BUNZL UK LTD t/a GREENHAM,General,"£1,085.80"
8001857584,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man","£1,085.00"
5201145458,REDACTED PERSONAL DATA,Public Health,"£1,083.90"
5201146298,REDACTED PERSONAL DATA,Sport and Leisure,"£1,082.93"
8001893423,ONE HOUSING GROUP LTD,Social care,"£1,082.52"
8001893429,ONE HOUSING GROUP LTD,Social care,"£1,082.52"
8001893426,ONE HOUSING GROUP LTD,Social care,"£1,082.52"
8001893773,ONE HOUSING GROUP LTD,Social care,"£1,082.52"
8001884585,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,080.00"
5201145430,MEDEQUIP ASSISTIVE TECH. LTD,Social care,"£1,080.00"
1900807301,REDACTED PERSONAL DATA,Communication,"£1,080.00"
8001884583,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,080.00"
5201145427,MEDEQUIP ASSISTIVE TECH. LTD,Social care,"£1,080.00"
8001894742,SEVACARE (UK) LTD,Social care,"£1,077.28"
8001894669,SEVACARE (UK) LTD,Social care,"£1,077.16"
5201147545,XEROX (UK) LTD,General,"£1,075.87"
8001893061,EXTRA MILE CARE COMPANY,Social care,"£1,075.79"
1900807614,WRIXON SECURITY SERVICES LTD,Children and Education,"£1,072.45"
8001890782,SEVACARE (UK) LTD,Social care,"£1,072.12"
8001894601,SEVACARE (UK) LTD,Social care,"£1,072.04"
8001894779,SEVACARE (UK) LTD,Social care,"£1,072.04"
8001894785,SEVACARE (UK) LTD,Social care,"£1,071.84"
8001896851,DILIGENT CARE SERVICES LTD,Social care,"£1,071.20"
5201147879,G W TWILLEY & SON LTD,Transport & Travel,"£1,070.60"
5201147060,REDACTED PERSONAL DATA,Legal,"£1,069.00"
5201145133,REDACTED PERSONAL DATA,Social care,"£1,068.90"
8001898916,SOMEWHERE HOUSE LTD,Social care,"£1,068.90"
5201145023,REDACTED PERSONAL DATA,Sport and Leisure,"£1,066.40"
5201144951,TSI VOICE & DATA LLP,IT and Telecoms,"£1,066.00"
5201147072,REDACTED PERSONAL DATA,Sport and Leisure,"£1,063.20"
8001891461,SAPH LTD,Social care,"£1,060.60"
5201147554,LEISURE MATTERS (UK) LTD,People and Recruitment,"£1,060.00"
1900808569,DX NETWORK SERVICES LTD,Transport & Travel,"£1,060.00"
5201147218,DEMETRIOU & ENGLISH (W.GREEN),General,"£1,060.00"
8001894816,SEVACARE (UK) LTD,Social care,"£1,059.39"
8001893044,EXTRA MILE CARE COMPANY,Social care,"£1,057.76"
1900808317,BENCHMARQ LTD,IT and Telecoms,"£1,057.50"
8001894632,SEVACARE (UK) LTD,Social care,"£1,056.84"
1900806842,GP EXPERTS LIMITED,General,"£1,054.70"
8001889221,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,054.20"
8001884369,REDACTED PERSONAL DATA,Transport & Travel,"£1,053.36"
8001889183,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,053.34"
1900808288,WARD ANDREWS LTD,Legal,"£1,053.15"
5201145817,ROYAL MAIL GROUP PLC,General,"£1,052.67"
8001885914,NORWOOD SCHOOLS LTD,Social care,"£1,050.60"
8001884579,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,050.00"
8001884660,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,050.00"
8001884735,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,"£1,050.00"
8001884663,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,"£1,050.00"
8001884765,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,050.00"
8001884664,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,050.00"
8001884681,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,050.00"
1900807865,REDACTED PERSONAL DATA,Children and Education,"£1,050.00"
5201147044,ALLEN LANE LTD,Finance,"£1,050.00"
8001884638,RHP SERVICES LIMITED,"Construction, Property and Fac Man","£1,050.00"
8001884696,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,050.00"
8001884649,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,050.00"
1900807232,RIVERSIDE SCHOOL,Children and Education,"£1,050.00"
5201145601,WOOD GREEN TIMBER CO LTD,Public Realm,"£1,050.00"
8001884598,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man","£1,050.00"
8001884707,WEST LODGE LIMITED,"Construction, Property and Fac Man","£1,050.00"
8001884771,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,"£1,050.00"
5201139687,XEROX (UK) LTD,IT and Telecoms,"£1,047.25"
8001894603,SEVACARE (UK) LTD,Social care,"£1,046.66"
8001886621,MAISON MOTI LTD,Temporary Accommodation,"£1,046.52"
8001900192,CIRCLE OF CARE SERVICE LTD,Social care,"£1,044.00"
1900807954,REDACTED PERSONAL DATA,Legal,"£1,043.75"
5201147566,ROYAL MAIL GROUP PLC,General,"£1,043.67"
5201146764,RINGWAY JACOBS LIMITED,Public Realm,"£1,042.05"
8001899981,CIRCLE OF CARE SERVICE LTD,Social care,"£1,040.00"
5201146426,REDACTED PERSONAL DATA,Sport and Leisure,"£1,039.68"
8001892605,RENAISSANCE PERSONNEL LIMITED,Social care,"£1,038.40"
8001889104,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,038.24"
5201146702,RINGWAY JACOBS LIMITED,Public Realm,"£1,037.41"
5201146771,RINGWAY JACOBS LIMITED,Public Realm,"£1,036.68"
5201145463,CADLINE LTD,IT and Telecoms,"£1,035.50"
5201147876,LYNCADE LTD t/a CAVENDISH CARS,Transport & Travel,"£1,035.20"
1900807724,TRUST EDUCATION LIMITED,People and Recruitment,"£1,035.00"
1900807695,SANCTUARY PERSONNEL LTD,People and Recruitment,"£1,035.00"
1900808425,SOUTHERN FORENSIC MEDICAL SERVICES,General,"£1,035.00"
1900807725,TRUST EDUCATION LIMITED,People and Recruitment,"£1,035.00"
5201147727,SWALLOWMAX LTD,Communication,"£1,033.00"
5201145190,REDACTED PERSONAL DATA,Social care,"£1,030.72"
8001885873,NORTH LONDON ASIAN CARE,Social care,"£1,028.65"
8001894887,SEVACARE (UK) LTD,Social care,"£1,028.63"
5201147734,EASTERN SHIRES PURCHASING ORGANISAT,General,"£1,026.80"
8001886624,MAISON MOTI LTD,Social care,"£1,026.00"
8001894829,SEVACARE (UK) LTD,Social care,"£1,025.88"
8001896941,SEVACARE (UK) LTD,Social care,"£1,025.88"
8001898921,SOMEWHERE HOUSE LTD,Social care,"£1,025.80"
8001898923,SOMEWHERE HOUSE LTD,Social care,"£1,025.80"
8001899106,DIMENSIONS (UK) LIMITED,Social care,"£1,025.28"
8001885983,DIMENSIONS (UK) LIMITED,Social care,"£1,025.28"
8001891490,HAIL LTD,Social care,"£1,024.05"
8001898981,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,021.50"
5201146790,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£1,021.00"
8001894788,SEVACARE (UK) LTD,Social care,"£1,020.80"
5201147710,REDACTED PERSONAL DATA,Sport and Leisure,"£1,020.05"
5201145402,REDACTED PERSONAL DATA,Public Health,"£1,020.00"
8001884617,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,020.00"
5201146917,REDACTED PERSONAL DATA,Public Health,"£1,020.00"
8001884600,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,020.00"
8001886143,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,016.82"
8001897486,BAXENDALE WOODSIDE HOME,Temporary Accommodation,"£1,014.54"
5201147771,THAMES WATER UTILITIES LTD,Energy and Utilities,"£1,012.55"
8001894963,ROYAL MENCAP SOCIETY,Social care,"£1,011.40"
8001892124,CARE 4 U LTD,Social care,"£1,008.00"
8001898442,REDACTED PERSONAL DATA,Social care,"£1,007.14"
8001884733,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,005.00"
8001884730,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,005.00"
8001884721,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,"£1,005.00"
1900807796,FAST FORWARD (FIRE & FLOOD),"Construction, Property and Fac Man","£1,002.50"
8001895841,SATELLITE CONSORTIUM LIMITED,Social care,"£1,002.12"
5201146795,RINGWAY JACOBS LIMITED,Public Realm,"£1,000.41"
5201147284,GLEEDS MANAGEMENT SERVICES LIMITED,"Construction, Property and Fac Man","£1,000.00"
1900807021,MVK CONSULTANCY SERVICES LTD,People and Recruitment,"£1,000.00"
1900808668,ALLPAY LTD,General,"£1,000.00"
1900806741,KATE CAIRNS ASSOCIATES LTD,People and Recruitment,"£1,000.00"
1900807143,ALLPAY LTD,General,"£1,000.00"
8001887501,MSASA CARE LTD,Social care,£999.88
5201145832,XEROX (UK) LTD,IT and Telecoms,£998.53
1900806803,REDACTED PERSONAL DATA,General,£998.00
5201146695,EDUCATION LONDON LTD,People and Recruitment,£997.50
5201146684,ENVIRONMENTAL EVALUATION LTD,"Construction, Property and Fac Man",£995.00
5201145595,PLM OFFICE SOLUTION,General,£993.60
8001894789,SEVACARE (UK) LTD,Social care,£993.06
1900807685,PURDY CONTRACTS LTD,"Construction, Property and Fac Man",£990.10
8001884699,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£990.00
8001884625,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£990.00
8001884709,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man",£990.00
8001884669,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£990.00
8001884747,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man",£990.00
8001884757,W M PROPERTY ASSOCIATES LIMITED,Temporary Accommodation,£990.00
8001884701,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man",£990.00
8001884768,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man",£990.00
8001884685,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£990.00
8001884619,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£990.00
8001884682,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£990.00
5201147344,GLOBAL KNOWLEDGE NETWORK TRAINING L,Learning and Development,£987.25
5201146940,SOLUS GARDEN AND LEISURE LTD,Public Realm,£981.89
8001894621,SEVACARE (UK) LTD,Social care,£980.04
8001892081,HAIL LTD,Social care,£980.00
200345813,ANCHOR TRUST,Social care,£977.69
5201147359,THEBIGWORD INTERPRETING SERVICES LI,Communication,£976.05
8001888592,PRIORY GROUP LIMITED,Temporary Accommodation,£975.43
8001893582,ONE HOUSING GROUP LTD,Social care,£974.33
1900807765,THE ROYAL BORGH OF KENSINGTON & CHE,Learning and Development,£972.00
8001894842,SEVACARE (UK) LTD,Social care,£969.76
5201146423,REDACTED PERSONAL DATA,Sport and Leisure,£969.60
8001887208,DYNAMIC PEOPLE LTD,Social care,£969.60
1900807529,CHEVIOT RECRUITMENT LTD,People and Recruitment,£969.00
8001884719,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,£968.00
1900808611,MUSO LTD,General,£968.00
5201145378,BUNZL UK LTD t/a GREENHAM,General,£966.96
1900807329,HOMES FOR HARINGEY LIMITED,People and Recruitment,£965.72
8001885852,NORTH LONDON ASIAN CARE,Social care,£965.30
5201146743,RINGWAY JACOBS LIMITED,Public Realm,£963.14
1900806812,LONDON FORENSIC PATHOLOGY LTD,General,£961.20
8001884738,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£960.00
8001899120,HOFFMANN FOUNDATION FOR AUTISM,Social care,£960.00
8001884620,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£960.00
8001900200,HOFFMANN FOUNDATION FOR AUTISM,Social care,£960.00
