Transaction Number,Vendor,Category,Amount
8001917506,MAGICARE LTD,Temporary Accommodation,"£2,314.96"
8001917495,MAGICARE LTD,Temporary Accommodation,"£2,314.96"
8001921161,BUPA CARE HOMES,Temporary Accommodation,"£2,314.28"
8001917369,BLACKBERRY HILL LTD,Temporary Accommodation,"£2,311.54"
8001917408,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,310.78"
8001917402,BUPA CARE HOMES (AKW) LIMITED,Temporary Accommodation,"£2,310.48"
8001917388,MAGICARE LTD,Temporary Accommodation,"£2,310.48"
8001919274,STEP AHEAD SERVICES LTD,"Construction, Property and Fac Man","£2,310.00"
8001918900,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,308.46"
8001899407,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£2,307.51"
8001921068,THE GRANGE,Temporary Accommodation,"£2,306.96"
8001921046,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,306.48"
8001921031,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,306.48"
1900809239,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£2,305.00"
8001918925,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£2,299.46"
8001911522,ST LUCY CARE SER T/A STEP FORWARD H,Social care,"£2,299.20"
5201149742,TRAIN2WORK ACADEMY,General,"£2,295.91"
8001920990,B&M INVESTMENTS LIMITED,Temporary Accommodation,"£2,292.86"
8001920404,SATELLITE CONSORTIUM LIMITED,Social care,"£2,290.56"
8001918020,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,290.02"
8001900733,SAPH LTD,Social care,"£2,286.90"
8001918888,WATERFALL HSE LTD t/a AMBERLEY HOUS,Temporary Accommodation,"£2,285.52"
1900809153,HIGHPHASE LTD,Temporary Accommodation,"£2,285.34"
200347489,ST MUNGOS HOUSING ASSOCIATION,Social care,"£2,280.00"
8001914381,PERSON CENTRED CARE HOMES DAY OPPS,Social care,"£2,280.00"
200346911,ST MUNGOS HOUSING ASSOCIATION,Social care,"£2,280.00"
200347456,MARCUS & MARCUS LTD,Social care,"£2,279.89"
200346878,MARCUS & MARCUS LTD,Social care,"£2,279.89"
200346903,NIA PROJECT,Social care,"£2,279.81"
200347481,NIA PROJECT,Social care,"£2,279.81"
8001902565,MAISON MOTI LTD,Temporary Accommodation,"£2,277.16"
8001898672,LANCAM NURSING HOME,Temporary Accommodation,"£2,276.71"
8001898683,MAGICARE LTD,Temporary Accommodation,"£2,276.71"
8001898619,BUPA CARE HOMES (BNH) LTD,Temporary Accommodation,"£2,276.71"
8001918842,COTTAGE & RURAL ENTERPRISES LTD,Temporary Accommodation,"£2,274.00"
8001898691,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,272.77"
8001918690,AFFINITY FOSTERING SERVICE LTD,Children and Education,"£2,271.43"
8001917473,MAGICARE LTD,Temporary Accommodation,"£2,271.14"
8001899335,MAGICARE LTD,Temporary Accommodation,"£2,268.63"
8001898717,MAGICARE LTD,Temporary Accommodation,"£2,268.31"
8001919968,SEVACARE (UK) LTD,Social care,"£2,266.35"
8001919838,MAGICARE LTD,Temporary Accommodation,"£2,265.82"
8001899493,MAGICARE LTD,Temporary Accommodation,"£2,265.34"
8001921127,J & C CHELLUN T/A LAKESIDE NURSING,Temporary Accommodation,"£2,265.00"
8001899453,MAGICARE LTD,Temporary Accommodation,"£2,263.23"
8001921063,THE GRANGE,Temporary Accommodation,"£2,262.98"
8001911921,OASIS CARE & TRAINING AGENCY,Social care,"£2,262.26"
8001921132,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,260.15"
8001906141,EXTRA MILE CARE COMPANY,Social care,"£2,259.76"
8001917394,NEW CENTURY CARE (FINCHLEY) LTD,Temporary Accommodation,"£2,259.74"
8001919754,BUPA CARE HOMES (CFHCARE) LTD,Temporary Accommodation,"£2,258.36"
8001903776,LONDON CARE PLC,Social care,"£2,256.64"
8001918854,CEDAR HOUSE CO LTD,Temporary Accommodation,"£2,254.50"
8001918102,THE GRANGE,Temporary Accommodation,"£2,254.50"
8001919026,QUANTUM CARE LIMITED,Temporary Accommodation,"£2,254.50"
8001918961,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£2,254.50"
8001918986,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£2,254.50"
8001921167,THE GRANGE,Temporary Accommodation,"£2,254.50"
8001919889,PARKSIDE RESIDENTIAL HOME,Temporary Accommodation,"£2,254.50"
1900809877,LAMBERTS CHARTERED SURVEYORS,"Construction, Property and Fac Man","£2,253.70"
1900809878,LAMBERTS CHARTERED SURVEYORS,"Construction, Property and Fac Man","£2,253.70"
1900809876,LAMBERTS CHARTERED SURVEYORS,"Construction, Property and Fac Man","£2,253.70"
5201148891,COMPACT STORAGE LIMITED,"Construction, Property and Fac Man","£2,250.00"
8001902221,MAISON MOTI LTD,Temporary Accommodation,"£2,250.00"
1900810738,REDACTED PERSONAL DATA,Legal,"£2,250.00"
8001902563,MAISON MOTI LTD,Social care,"£2,250.00"
8001902562,MAISON MOTI LTD,Temporary Accommodation,"£2,250.00"
8001902564,MAISON MOTI LTD,Temporary Accommodation,"£2,250.00"
5201148770,LOGICALIS UK LTD,IT and Telecoms,"£2,250.00"
5201149478,SKILLS TRAINING CENTRE LTD,Learning and Development,"£2,250.00"
8001902561,MAISON MOTI LTD,Temporary Accommodation,"£2,250.00"
8001919886,MAGICARE LTD,Temporary Accommodation,"£2,249.30"
8001898657,MULLINVAM LIMITED,Temporary Accommodation,"£2,246.77"
8001917430,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,245.12"
8001903774,LONDON CARE PLC,Social care,"£2,244.39"
1900809894,FRESH START FOR KIDS,Children and Education,"£2,244.00"
8001898614,AGUDAS ISRAEL HOUSING ASSOCIAT LTD,Social care,"£2,240.92"
8001903473,LONDON CARE PLC,Social care,"£2,235.19"
8001919787,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£2,233.06"
1900810471,O C CONSULTING (UK) LTD T/A MANESTR,"Construction, Property and Fac Man","£2,229.94"
8001918023,WATERFALL HOUSE LTD t/a SEAFORTH LO,Temporary Accommodation,"£2,229.42"
8001903471,LONDON CARE PLC,Social care,"£2,227.72"
8001921048,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,224.92"
8001899482,ROSEVIEW CARE HOMES,Temporary Accommodation,"£2,221.41"
8001909542,SAPH LTD,Social care,"£2,221.35"
8001900710,SAPH LTD,Social care,"£2,221.35"
8001899340,MAGICARE LTD,Temporary Accommodation,"£2,218.93"
8001905762,EXTRA MILE CARE COMPANY,Social care,"£2,217.69"
8001913101,DIMENSIONS (UK) LIMITED,Social care,"£2,216.00"
8001908342,MAGIC CARE SOLUTIONS LTD,Social care,"£2,214.29"
8001908502,MAGIC CARE SOLUTIONS LTD,Social care,"£2,214.29"
8001905103,CONNIFERS CARE LIMITED,Social care,"£2,214.29"
8001899383,MAGICARE LTD,Temporary Accommodation,"£2,214.28"
8001898640,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,210.28"
8001899456,MAGICARE LTD,Temporary Accommodation,"£2,209.63"
8001917392,BUPA CARE HOMES (BNH) LTD,Temporary Accommodation,"£2,207.82"
8001917452,MAGICARE LTD,Temporary Accommodation,"£2,207.82"
8001917484,MAGICARE LTD,Temporary Accommodation,"£2,207.82"
8001917441,LANCAM NURSING HOME,Temporary Accommodation,"£2,207.82"
8001898719,MAGICARE LTD,Temporary Accommodation,"£2,205.63"
8001918032,ADIEMUS CARE LIMITED T/A CHAPLIN LO,Temporary Accommodation,"£2,204.33"
8001917459,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,204.02"
8001921321,PERSON CENTRED CARE HOMES DAY OPPS,Social care,"£2,203.20"
5201149756,ELIESHA TRAINING LIMITED,Learning and Development,"£2,200.00"
8001904845,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£2,200.00"
8001908621,NTEC SUPPORT SERVICES LTD,Temporary Accommodation,"£2,200.00"
8001915203,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,200.00"
8001915184,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,200.00"
8001900721,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£2,198.00"
8001899490,MAGICARE LTD,Temporary Accommodation,"£2,197.90"
8001899336,MAGICARE LTD,Temporary Accommodation,"£2,196.80"
8001898699,AVONDALE NURSING HOME,Temporary Accommodation,"£2,196.29"
8001919714,MAGICARE LTD,Temporary Accommodation,"£2,195.44"
8001902021,NORWOOD SCHOOLS LTD,Social care,"£2,190.56"
8001913146,NORWOOD SCHOOLS LTD,Social care,"£2,190.56"
8001919833,MAGICARE LTD,Temporary Accommodation,"£2,190.20"
8001898677,FOUR SEASONS (NO 10) LTD,Temporary Accommodation,"£2,188.13"
8001921050,NELLSAR LTD,Temporary Accommodation,"£2,185.72"
8001899441,MAGICARE LTD,Temporary Accommodation,"£2,183.83"
8001921090,MONREAD LODGE NURSING HOME LIMITED,Temporary Accommodation,"£2,183.58"
8001921069,HUGH MYDDLETON HOUSE,Temporary Accommodation,"£2,183.14"
8001918076,HERITAGE CARE,Temporary Accommodation,"£2,181.64"
8001902189,PRECIOUS HOMES LTD,Temporary Accommodation,"£2,180.00"
8001899421,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£2,179.08"
8001917429,MULLINVAM LIMITED,Temporary Accommodation,"£2,178.86"
8001918946,RUNWOOD HOMES LTD,Temporary Accommodation,"£2,172.94"
8001908943,ONE HOUSING GROUP LTD,Social care,"£2,170.20"
8001910725,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£2,164.46"
8001918944,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,164.28"
8001900782,OASIS CARE & TRAINING AGENCY,Social care,"£2,164.20"
8001904241,SEVACARE (UK) LTD,Social care,"£2,164.18"
8001899378,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,160.43"
8001914502,HOFFMANN FOUNDATION FOR AUTISM,"Construction, Property and Fac Man","£2,159.60"
1900809085,VEOLIA ES (UK) LTD,Public Realm,"£2,158.20"
8001919862,ROSEVIEW CARE HOMES,Temporary Accommodation,"£2,149.76"
8001921026,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,149.76"
8001901052,CLOVELLY HOUSE RESIDENTIAL HOME LTD,Temporary Accommodation,"£2,148.04"
8001919720,MAGICARE LTD,Temporary Accommodation,"£2,147.36"
8001919130,CEDAR HOUSE CO LTD,Temporary Accommodation,"£2,147.36"
8001917413,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,143.54"
8001921024,MELROSE HOUSE,Temporary Accommodation,"£2,142.86"
8001921177,MELROSE HOUSE,Temporary Accommodation,"£2,142.86"
8001921014,MELROSE HOUSE,Temporary Accommodation,"£2,142.86"
8001918886,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,142.86"
8001918873,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,142.86"
8001921178,MELROSE HOUSE,Temporary Accommodation,"£2,142.86"
8001908501,MAGIC CARE SOLUTIONS LTD,Social care,"£2,142.86"
8001918933,ASHLEY HOUSE,Temporary Accommodation,"£2,142.86"
8001919072,DRS CARE HOMES LTD,Temporary Accommodation,"£2,142.86"
8001908341,MAGIC CARE SOLUTIONS LTD,Social care,"£2,142.86"
8001919763,MAGICARE LTD,Temporary Accommodation,"£2,142.86"
8001918909,ASHLEY HOUSE,Temporary Accommodation,"£2,142.86"
8001920997,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,142.48"
8001911661,CARE PAYMENTS ADMINISTRATION,Social care,"£2,141.33"
5201148230,REDACTED PERSONAL DATA,Sport and Leisure,"£2,141.06"
8001921160,MARY FEILDING GUILD,Social care,"£2,140.12"
8001918014,WATERFALL HOUSE LTD,Temporary Accommodation,"£2,139.68"
8001899513,MAGICARE LTD,Temporary Accommodation,"£2,139.62"
8001917486,MAGICARE LTD,Temporary Accommodation,"£2,139.04"
8001919836,MAGICARE LTD,Temporary Accommodation,"£2,138.36"
8001921149,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,137.40"
1900810540,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£2,133.00"
8001917467,AVONDALE NURSING HOME,Temporary Accommodation,"£2,130.00"
8001905421,HOFFMANN FOUNDATION FOR AUTISM,Social care,"£2,128.44"
8001914083,HOFFMANN FOUNDATION FOR AUTISM,Social care,"£2,128.44"
8001908701,CAMPHILL COMMUNITIES THORNBURY LTD,Social care,"£2,128.28"
8001919868,MAGICARE LTD,Temporary Accommodation,"£2,127.00"
8001919143,PEACEFORM (UK) LTD,Temporary Accommodation,"£2,125.92"
200346870,CATCH 22 CHARITY LTD,Social care,"£2,122.85"
200347448,CATCH 22 CHARITY LTD,Social care,"£2,122.85"
200347441,HORNSEY HOUSING TRUST,Social care,"£2,122.12"
8001917447,FOUR SEASONS (NO 10) LTD,Temporary Accommodation,"£2,122.12"
8001902361,PRECIOUS HOMES LTD,Temporary Accommodation,"£2,120.00"
8001921011,GREEN TREES,Temporary Accommodation,"£2,118.78"
8001898616,NEWSTEAD NURSING HOME,Temporary Accommodation,"£2,117.90"
8001898664,MULLINVAM LIMITED,Temporary Accommodation,"£2,117.05"
200346863,HORNSEY HOUSING TRUST,Social care,"£2,115.23"
8001919821,MAGICARE LTD,Temporary Accommodation,"£2,113.36"
1900809756,REDACTED PERSONAL DATA,Children and Education,"£2,113.00"
8001911726,CARE PAYMENTS ADMINISTRATION,Social care,"£2,113.00"
8001898660,APPLETREE COURT CARE LTD,Temporary Accommodation,"£2,112.85"
8001898739,THE CONIFERS HEALTHCARE LTD,Temporary Accommodation,"£2,109.38"
8001919801,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£2,108.78"
8001918923,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,108.58"
8001899384,MAGICARE LTD,Temporary Accommodation,"£2,108.23"
8001902747,THE FER VIEW,Temporary Accommodation,"£2,108.23"
1900809352,SEAMLESS CONFERENCE & EVENTS LTD,Communication,"£2,105.00"
8001897954,FINEFAIR LTD,"Construction, Property and Fac Man","£2,103.57"
8001902746,WOODLANDS RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,101.23"
8001915206,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,100.00"
8001917497,MAGICARE LTD,Temporary Accommodation,"£2,096.18"
8001919238,FOREST CARE SERVICES LIMITED,"Construction, Property and Fac Man","£2,095.98"
8001918022,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,095.68"
8001921155,ESSEX COUNTY COUNCIL,Temporary Accommodation,"£2,094.08"
8001901223,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,093.89"
8001911861,SAPH LTD,Social care,"£2,093.36"
8001917730,KISHARON,Social care,"£2,093.12"
8001911961,OASIS CARE & TRAINING AGENCY,Social care,"£2,092.06"
8001920203,SEVACARE (UK) LTD,Social care,"£2,089.45"
8001918036,WATERFALL HOUSE LTD t/a SEAFORTH LO,Temporary Accommodation,"£2,087.48"
8001919718,BUPA CARE HOMES (CFHCARE) LTD,Temporary Accommodation,"£2,082.14"
8001908603,NTEC SUPPORT SERVICES LTD,Social care,"£2,080.00"
8001921142,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,078.92"
8001919048,CLOVELLY HOUSE RESIDENTIAL HOME LTD,Temporary Accommodation,"£2,075.92"
8001919758,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,073.14"
1900810710,THAMES WATER UTILITIES LTD,Energy and Utilities,"£2,072.60"
8001919100,CIRCA CARE LTD,Temporary Accommodation,"£2,070.84"
1900809194,SANCTUARY PERSONNEL LTD,People and Recruitment,"£2,070.00"
8001918864,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£2,069.88"
5201148930,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£2,067.10"
8001898671,THE CONIFERS HEALTHCARE LTD,Temporary Accommodation,"£2,065.56"
8001911764,REDACTED PERSONAL DATA,Social care,"£2,065.00"
8001918065,G.A. PROJECTS LIMITED,Temporary Accommodation,"£2,064.74"
8001919049,CLOVELLY HOUSE RESIDENTIAL HOME LTD,Temporary Accommodation,"£2,064.04"
8001919106,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,061.64"
8001899420,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£2,060.03"
8001898720,ACORN LODGE CARE HOME,Temporary Accommodation,"£2,059.85"
8001918019,WATERFALL HOUSE LTD,Temporary Accommodation,"£2,057.40"
8001918018,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,056.98"
8001917389,NEWSTEAD NURSING HOME,Temporary Accommodation,"£2,054.14"
8001917434,MULLINVAM LIMITED,Temporary Accommodation,"£2,053.34"
8001917432,APPLETREE COURT CARE LTD,Temporary Accommodation,"£2,049.26"
8001898624,HC-ONE LIMITED T/A BIRCHWOOD GRANGE,Temporary Accommodation,"£2,046.96"
8001921104,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,044.70"
8001918037,WATERFALL HOUSE LTD t/a SEAFORTH LO,Temporary Accommodation,"£2,044.58"
8001919715,MAGICARE LTD,Temporary Accommodation,"£2,041.76"
1900809868,REDACTED PERSONAL DATA,General,"£2,041.00"
8001918079,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,040.20"
8001918100,WOODLANDS RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,040.20"
8001919764,MAGICARE LTD,Temporary Accommodation,"£2,040.20"
8001918084,WOODLANDS RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,040.20"
8001918101,THE FER VIEW,Temporary Accommodation,"£2,040.20"
1900810651,NORTHUMBERLAND PARK HOUSE,Temporary Accommodation,"£2,040.00"
8001899342,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,038.17"
8001920441,ST ALEX LTD,Temporary Accommodation,"£2,037.13"
8001919989,SEVACARE (UK) LTD,Social care,"£2,036.72"
8001919275,FINEFAIR LTD,"Construction, Property and Fac Man","£2,035.72"
8001921018,KISHOR VILLAGE,Temporary Accommodation,"£2,034.00"
8001904282,SEVACARE (UK) LTD,Social care,"£2,031.48"
8001917380,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,030.92"
5201149652,XEROX FINANCE LTD,IT and Telecoms,"£2,030.62"
5201148086,TYCO FIRE & INTEGRATED SOLUTIONS (U,"Construction, Property and Fac Man","£2,030.58"
8001918917,HILLCARE LTD,Temporary Accommodation,"£2,030.58"
5201148176,TYCO FIRE & INTEGRATED SOLUTIONS (U,"Construction, Property and Fac Man","£2,030.50"
5201150886,TYCO FIRE & INTEGRATED SOLUTIONS (U,"Construction, Property and Fac Man","£2,030.50"
8001918769,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£2,028.57"
8001918753,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£2,028.57"
8001918767,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£2,028.57"
8001909224,EXTRA MILE CARE COMPANY,Social care,"£2,028.25"
8001917729,KISHARON,Social care,"£2,025.60"
8001917731,KISHARON,Social care,"£2,025.60"
1900810096,RINGWAY JACOBS LIMITED,Public Realm,"£2,022.77"
8001899484,PAULINE HOGAN T/A STIRLINGPARK CARE,Temporary Accommodation,"£2,022.53"
200347447,SANCTUARY HOUSING ASSOCIATION,Social care,"£2,021.76"
200346869,SANCTUARY HOUSING ASSOCIATION,Social care,"£2,021.76"
8001916081,BRADFORD WOMEN'S AID,Temporary Accommodation,"£2,020.92"
1900809187,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£2,020.63"
8001899430,NAZARETH CARE CHARITABLE TRUST,Temporary Accommodation,"£2,019.65"
8001919133,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,018.78"
8001918026,QUANTUM CARE LIMITED,Temporary Accommodation,"£2,018.78"
1900809707,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,016.00"
1900809571,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,016.00"
8001899476,PARKSIDE RESIDENTIAL HOME,Temporary Accommodation,"£2,015.48"
8001919303,FINEFAIR LTD,"Construction, Property and Fac Man","£2,014.28"
8001920220,SEVACARE (UK) LTD,Social care,"£2,011.60"
1900809241,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£2,010.00"
8001919721,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,009.30"
8001917487,ACORN LODGE CARE HOME,Temporary Accommodation,"£2,006.10"
8001918070,ST LUCY LODGE,Temporary Accommodation,"£2,005.92"
8001917440,THE CONIFERS HEALTHCARE LTD,Temporary Accommodation,"£2,003.48"
8001920082,SEVACARE (UK) LTD,Social care,"£2,001.44"
8001920141,SEVACARE (UK) LTD,Social care,"£2,001.44"
8001920072,SEVACARE (UK) LTD,Social care,"£2,001.16"
8001903568,LONDON CARE PLC,Social care,"£2,000.88"
8001902681,PRECIOUS HOMES LTD,Temporary Accommodation,"£2,000.00"
8001915205,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,000.00"
8001902261,MAISON MOTI LTD,Social care,"£2,000.00"
1900810081,NEOPOST LTD CREDIFON RCB ACCOUNT,General,"£2,000.00"
1900810757,CLYDE & CO LLP CLIENT ACCOUNT,Finance,"£2,000.00"
8001902441,MAISON MOTI LTD,Social care,"£2,000.00"
1900808740,NEOPOST LTD CREDIFON RCB ACCOUNT,General,"£2,000.00"
8001902442,MAISON MOTI LTD,Social care,"£2,000.00"
5201148092,TRIBAL EDUCATION LTD,Learning and Development,"£2,000.00"
1900809473,CIPFA BUSINESS LIMITED,Finance,"£2,000.00"
1900808803,ABC ESTATES LTD,Temporary Accommodation,"£2,000.00"
1900810739,HARINGEY ASSOC OF VOL & COMMUNITY O,"Construction, Property and Fac Man","£2,000.00"
8001913182,NORWOOD SCHOOLS LTD,Social care,"£1,998.72"
8001902004,NORWOOD SCHOOLS LTD,Social care,"£1,998.72"
8001898783,OASIS CARE & TRAINING AGENCY,Social care,"£1,998.00"
1900809528,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,998.00"
1900809075,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,998.00"
1900810719,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,998.00"
8001900882,OASIS CARE & TRAINING AGENCY,Social care,"£1,998.00"
1900809506,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,998.00"
1900809096,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,998.00"
1900809623,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,998.00"
8001899474,ROSEACRES CARE HOME LIMITED,Temporary Accommodation,"£1,997.51"
8001919057,AVON LODGE UK LTD,Temporary Accommodation,"£1,997.36"
5201150101,PLM OFFICE SOLUTION,General,"£1,995.00"
8001903866,LONDON CARE PLC,Social care,"£1,993.74"
8001903879,LONDON CARE PLC,Social care,"£1,993.74"
200347472,POLISH & EASTERN EUROP CHRISTIAN FA,Social care,"£1,993.60"
200346894,POLISH & EASTERN EUROP CHRISTIAN FA,Social care,"£1,993.60"
8001919800,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£1,993.60"
8001921134,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001921145,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001920987,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001921141,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001921148,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001911621,ROYAL MENCAP SOCIETY,Social care,"£1,989.08"
5201149171,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,988.80"
5201150587,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,988.80"
5201149168,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,988.80"
8001916302,CIRCLE OF CARE SERVICE LTD,Social care,"£1,988.00"
8001919586,CIRCLE OF CARE SERVICE LTD,Social care,"£1,988.00"
5201150001,A. & T. FLOORING LTD,"Construction, Property and Fac Man","£1,987.00"
8001902682,PRECIOUS HOMES LTD,Temporary Accommodation,"£1,986.21"
8001917397,HC-ONE LIMITED T/A BIRCHWOOD GRANGE,Temporary Accommodation,"£1,985.48"
8001899356,RUDDINGTON HOMES LTD,Temporary Accommodation,"£1,983.86"
5201148124,BORD NA MONA UK LIMITED,Public Realm,"£1,981.13"
8001892635,ALERE CARE LIMITED,"Construction, Property and Fac Man","£1,980.00"
8001509042,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,"£1,980.00"
8001919310,THEMICARE LTD,"Construction, Property and Fac Man","£1,975.72"
8001917981,ALLPAY LTD,Social care,"£1,975.63"
8001921078,JEWISH CARE,Temporary Accommodation,"£1,971.26"
8001918882,SPECIALITY CARE (REIT) HOMES LTD,Temporary Accommodation,"£1,967.88"
8001895361,ST ALEX LTD,Temporary Accommodation,"£1,965.00"
8001919086,HEMBURY FORT HOUSE,Temporary Accommodation,"£1,965.00"
8001919856,PARKSIDE RESIDENTIAL HOME,Temporary Accommodation,"£1,962.16"
8001899462,PARKSIDE RESIDENTIAL HOME,Temporary Accommodation,"£1,960.13"
8001898685,MAGICARE LTD,Temporary Accommodation,"£1,960.07"
8001916272,CIRCLE OF CARE SERVICE LTD,Social care,"£1,960.00"
1900810655,NORTHUMBERLAND PARK HOUSE,Temporary Accommodation,"£1,960.00"
8001919864,PAULINE HOGAN T/A STIRLINGPARK CARE,Temporary Accommodation,"£1,957.28"
8001885690,NAZARETH CARE CHARITABLE TRUST,Temporary Accommodation,"£1,956.60"
8001921140,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,954.84"
8001920999,GREEN TREES,Temporary Accommodation,"£1,954.50"
8001918085,WOODLANDS RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,954.50"
8001919117,CAMDEN LODGE,Temporary Accommodation,"£1,954.50"
8001919810,NAZARETH CARE CHARITABLE TRUST,Temporary Accommodation,"£1,954.50"
8001919059,WATERFALL HSE LTD t/a AMBERLEY HOUS,Temporary Accommodation,"£1,954.50"
8001917454,MAGICARE LTD,Temporary Accommodation,"£1,953.00"
8001913681,KATTZ LTD,Temporary Accommodation,"£1,953.00"
8001916661,KATTZ LTD,Temporary Accommodation,"£1,953.00"
8001903793,LONDON CARE PLC,Social care,"£1,952.16"
8001901121,THE PROVIDENCE PROJECTS REHAB GROUP,Social care,"£1,945.71"
8001921143,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,945.62"
1900809968,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,944.00"
1900810154,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,944.00"
1900809109,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,944.00"
1900810370,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,944.00"
1900809495,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,944.00"
1900809685,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,944.00"
1900809972,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,944.00"
1900809515,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,944.00"
1900809977,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,944.00"
8001921086,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£1,941.56"
1900811058,RHODES AVENUE PRIMARY  SCHOOL,Children and Education,"£1,939.70"
