Transaction,Vendor,Category,Amount
8001656929,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001656936,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001656766,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001656941,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001656944,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001654461,SOUTHWARK PARK NURSING HOMES LTD,Temporary Accommodation,"£2,055.75"
8001684275,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,055.22"
8001653944,MAGICARE LTD,Temporary Accommodation,"£2,055.09"
8001686841,SAPH LTD,Social care,"£2,053.16"
8001643965,LONDON CARE PLC,Social care,"£2,052.60"
8001656401,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£2,050.44"
8001656868,JEWISH CARE,Temporary Accommodation,"£2,047.81"
8001692215,CLOVELLY HOUSE RESIDENTIAL HOME LTD,Temporary Accommodation,"£2,045.05"
8001684086,WATERFALL HOUSE LTD t/a SEAFORTH LO,Temporary Accommodation,"£2,044.59"
8001643984,LONDON CARE PLC,Social care,"£2,043.84"
8001501869,NIGHTINGALE LODGE,General,"£2,043.08"
8001656959,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,042.81"
1900795571,THE MARKFIELD PROJECT LTD,Children and Education,"£2,040.00"
8001693470,URBAN LAND MANAGEMENT LTD,"Construction, Property and Fac Man","£2,035.70"
8001689904,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,035.63"
8001684177,KISHOR VILLAGE,Temporary Accommodation,"£2,034.00"
5201128638,XEROX FINANCE LTD,IT and Telecoms,"£2,030.62"
8001692061,HILLCARE LTD,Temporary Accommodation,"£2,030.57"
8001653932,NAZARETH HOUSE,Temporary Accommodation,"£2,030.50"
8001654010,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,030.50"
8001654510,SOUTHGATE BEAUMOUNT CARE COMMUNITY,Temporary Accommodation,"£2,030.50"
1900795036,LONDON BOROUGH OF ENFIELD,Children and Education,"£2,030.09"
8001684072,QUANTUM CARE LIMITED,Temporary Accommodation,"£2,029.29"
8001693447,CARE R US LTD T/A KROSSROADS,"Construction, Property and Fac Man","£2,023.37"
8001654002,STIRLING PARK RESIDENTIAL HOME,Temporary Accommodation,"£2,022.53"
8001680081,SHINE PARTNERSHIPS LTD,Temporary Accommodation,"£2,021.64"
8001656939,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,021.34"
8001687401,DYNAMIC PEOPLE LTD,Social care,"£2,021.02"
1900795348,NOAH'S ARK DAY NURSERY,General,"£2,020.20"
8001685003,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£2,020.06"
8001656935,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,020.01"
8001695721,OASIS CARE & TRAINING AGENCY,Social care,"£2,019.92"
8001660161,OASIS CARE & TRAINING AGENCY,Social care,"£2,019.92"
8001684125,ST LUCY LODGE,Temporary Accommodation,"£2,016.43"
1900796293,EQUIFAX LTD,Finance,"£2,015.60"
8001687541,HAIL LTD,Social care,"£2,013.96"
8001666905,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£2,013.00"
8001693041,HAIL LTD,Social care,"£2,012.00"
5201127349,UNIQUE OFFICE SOLUTIONS LTD,General,"£2,010.00"
8001653986,ROSEACRES CARE HOME LIMITED,Temporary Accommodation,"£2,008.36"
8001656840,QUANTUM CARE LIMITED,Temporary Accommodation,"£2,008.36"
8001689978,THE CONIFERS HEALTHCARE LTD,Temporary Accommodation,"£2,008.20"
8001692225,AVON LODGE UK LTD,Temporary Accommodation,"£2,007.86"
8001654001,EUROPEAN CARE & LIFESTYLES (UK) LTD,Temporary Accommodation,"£2,003.93"
8001676201,NAS SERVICES LTD,Social care,"£2,002.80"
8001644021,LONDON CARE PLC,Social care,"£2,000.88"
8001689923,HC-ONE LIMITED T/A BIRCHWOOD GRANGE,Temporary Accommodation,"£2,000.70"
1900795572,CHRIS ANTHONY ESTATES LTD,Temporary Accommodation,"£2,000.00"
1900795728,HOROWITZ PROPERTY SERVICES,Temporary Accommodation,"£2,000.00"
1900795048,INDIVIDIO LTD,Learning and Development,"£2,000.00"
8001672162,COGHLAN LODGES LIMITED,Social care,"£2,000.00"
5201126818,REDACTED PERSONAL DATA,Communication,"£2,000.00"
1900795604,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
8001677541,PRECIOUS HOMES LTD,Temporary Accommodation,"£2,000.00"
1900796139,M&N PROPERTY LETTING  MANAGEMENT SE,Temporary Accommodation,"£2,000.00"
1900796873,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
1900795573,CHRIS ANTHONY ESTATES LTD,Temporary Accommodation,"£2,000.00"
1900795131,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
5201127415,LONDON BOROUGH HAMMERSMITH & FULHAM,General,"£2,000.00"
1900796878,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
1900796626,ASSURED HOMES LTD,Temporary Accommodation,"£2,000.00"
1900795028,TAILORMADE PRODUCTIONS (UK) LTD,General,"£2,000.00"
8001677141,PERSON CENTRED CARE HOMES DAY OPPS,Social care,"£2,000.00"
1900795144,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
8001688861,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,000.00"
8001650001,NORWOOD SCHOOLS LTD,Social care,"£1,998.72"
8001653832,MAGICARE LTD,Temporary Accommodation,"£1,997.46"
5201128652,XEROX (UK) LTD,IT and Telecoms,"£1,997.44"
8001656794,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,997.11"
8001684078,ADIEMUS CARE LIMITED T/A CHAPLIN LO,Temporary Accommodation,"£1,996.80"
5201128976,EMERSON NETWORK POWER LTD,IT and Telecoms,"£1,995.89"
5201129155,THE VIEWPOINT ORGANISATION LIMITED,Children and Education,"£1,995.00"
8001567105,NEWSTEAD NURSING HOME,Temporary Accommodation,"£1,994.49"
8001678701,TTP COUNSELLING CENTRE LTD,Social care,"£1,992.99"
8001684119,G.A. PROJECTS LIMITED,Temporary Accommodation,"£1,990.74"
8001684315,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001684308,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001684316,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001684323,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001684147,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001684320,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001684079,SOUTHWARK PARK NURSING HOMES LTD,Temporary Accommodation,"£1,989.43"
8001694581,ROYAL MENCAP SOCIETY,Social care,"£1,989.08"
8001696401,CIRCLE OF CARE SERVICE LTD,Social care,"£1,988.00"
8001656803,TOGETHER WORKING FOR WELLBEING,Temporary Accommodation,"£1,985.15"
8001657341,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,983.45"
8001684248,JEWISH CARE,Temporary Accommodation,"£1,981.76"
1900795671,REDACTED PERSONAL DATA,Learning and Development,"£1,980.00"
8001644036,LONDON CARE PLC,Social care,"£1,979.46"
8001684337,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,976.91"
8001660283,NAS SERVICES LTD,Social care,"£1,974.40"
8001660284,NAS SERVICES LTD,Social care,"£1,974.40"
8001660302,NAS SERVICES LTD,Social care,"£1,974.40"
8001660301,NAS SERVICES LTD,Social care,"£1,974.40"
8001660241,NAS SERVICES LTD,Social care,"£1,974.40"
8001660261,NAS SERVICES LTD,Social care,"£1,974.40"
8001660281,NAS SERVICES LTD,Social care,"£1,974.40"
8001660282,NAS SERVICES LTD,Social care,"£1,974.40"
8001693481,LCS PARTNERSHIPS LTD,"Construction, Property and Fac Man","£1,973.70"
1900796002,FINEFAIR LTD,Temporary Accommodation,"£1,972.08"
8001652732,MAGICARE LTD,Temporary Accommodation,"£1,969.65"
8001592181,EXTRA MILE CARE COMPANY,Social care,"£1,968.75"
8001692020,SPECIALITY CARE (REIT) HOMES LTD,Temporary Accommodation,"£1,967.87"
8001691996,ACORN LODGE CARE HOME,Temporary Accommodation,"£1,965.00"
8001692263,HEMBURY FORT HOUSE,Temporary Accommodation,"£1,965.00"
8001692227,WATERFALL HSE LTD t/a AMBERLEY HOUS,Temporary Accommodation,"£1,965.00"
8001691998,WATERFALL HSE LTD t/a AMBERLEY HOUS,Temporary Accommodation,"£1,965.00"
8001684283,THE FER VIEW,Temporary Accommodation,"£1,965.00"
8001653851,RUDDINGTON HOMES LTD,Temporary Accommodation,"£1,964.21"
5201129111,THE STAUNTON GROUP PRACTICE,Public Health,"£1,960.00"
1900795142,WOODROW MERCER LLP,People and Recruitment,"£1,956.96"
8001684318,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,956.13"
5201129440,BOTTOMLINE TECHNOLOGIES LTD,IT and Telecoms,"£1,955.81"
5201129050,REDACTED PERSONAL DATA,Sport and Leisure,"£1,955.40"
8001684314,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,954.84"
8001693467,FINEFAIR LTD,"Construction, Property and Fac Man","£1,950.00"
5201128607,STHREE STAFFING UK LTD,People and Recruitment,"£1,950.00"
5201127630,STHREE STAFFING UK LTD,People and Recruitment,"£1,950.00"
8001665241,FINEFAIR LTD,"Construction, Property and Fac Man","£1,950.00"
5201127599,ROYAL MAIL GROUP PLC,General,"£1,950.00"
5201127389,STHREE STAFFING UK LTD,People and Recruitment,"£1,950.00"
5201128991,DYNAMIC INITIATIVES LTD,Communication,"£1,950.00"
8001684257,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£1,949.66"
5201129753,BRITISH TELECOMMUNICATIONS PLC,"Construction, Property and Fac Man","£1,948.12"
8001692092,ASTON GRANGE LTD,Temporary Accommodation,"£1,944.90"
8001652685,LIFE STYLE CARE (2011) PLC,Temporary Accommodation,"£1,944.18"
8001684219,QUANTUM CARE LIMITED,Temporary Accommodation,"£1,943.58"
8001656785,MELROSE HOUSE,Temporary Accommodation,"£1,939.27"
1900795803,FORENSIC PATHOLOGY OPINION LTD,General,"£1,939.20"
1900796739,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£1,935.00"
5201127725,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,"£1,934.33"
8001663901,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man","£1,934.12"
8001654430,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,933.92"
8001684174,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,932.69"
8001652665,NEWSTEAD NURSING HOME,Temporary Accommodation,"£1,930.71"
8001597028,NEWSTEAD NURSING HOME,Temporary Accommodation,"£1,930.16"
8001684303,JEWISH CARE,Temporary Accommodation,"£1,927.89"
8001654520,ADR CARE HOMES LTD,Temporary Accommodation,"£1,925.78"
8001692047,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£1,925.32"
1900795637,PACE FUELCARE LTD,Energy and Utilities,"£1,924.20"
8001686085,REDACTED PERSONAL DATA,Social care,"£1,923.86"
8001652670,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,922.71"
8001677581,PRECIOUS HOMES LTD,Temporary Accommodation,"£1,922.14"
8001684183,TOGETHER WORKING FOR WELLBEING,Temporary Accommodation,"£1,921.11"
8001676301,COTTAGE & RURAL ENTERPRISES LTD,Temporary Accommodation,"£1,919.96"
8001652628,GSG NURSING HOMES LIMITED,Temporary Accommodation,"£1,918.28"
8001692022,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£1,917.21"
5201129297,SWEETT (UK) LIMITED,"Construction, Property and Fac Man","£1,914.70"
8001657221,FOCUS CARELINK LTD,Social care,"£1,910.80"
8001661454,SEVACARE (UK) LTD,Social care,"£1,909.22"
5201129135,G W TWILLEY & SON LTD,Travel,"£1,908.00"
8001656866,THE GRANGE,Temporary Accommodation,"£1,907.71"
8001653913,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£1,907.56"
8001692077,AVON LODGE UK LTD,Temporary Accommodation,"£1,906.88"
8001675641,LONDON CARE PLC,Social care,"£1,906.24"
8001690000,MAGICARE LTD,Temporary Accommodation,"£1,906.11"
5201128619,VALUATION OFFICE AGENCY ADMINS'TION,Public Realm,"£1,900.00"
8001652693,TLC GROUP LIMITED,Temporary Accommodation,"£1,899.99"
5201127091,XEROX FINANCE LTD,IT and Telecoms,"£1,898.05"
8001652682,NEW CENTURY CARE (FINCHLEY) LTD,Temporary Accommodation,"£1,897.91"
8001656904,THE FER VIEW,Temporary Accommodation,"£1,897.65"
8001643986,LONDON CARE PLC,Social care,"£1,895.66"
8001665901,CIRCLE OF CARE SERVICE LTD,Social care,"£1,894.34"
1900796105,NORTH LONDON BIKUR CHOLIM LTD,Children and Education,"£1,894.10"
1900795940,NORTH LONDON BIKUR CHOLIM LTD,Children and Education,"£1,894.10"
8001653888,BARCHESTER HEALTHCARE HOMES LTD,Social care,"£1,893.21"
8001688301,DILIGENT CARE SERVICES LTD,Social care,"£1,892.80"
8001671691,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,891.00"
8001690222,NORWOOD SCHOOLS LTD,Social care,"£1,890.00"
1900795848,WOODROW MERCER LLP,People and Recruitment,"£1,888.30"
8001677001,MERLE RECRUITMENT & TRAINING AGENCY,Social care,"£1,888.00"
8001682955,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£1,886.42"
8001657501,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,886.40"
8001685034,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,885.00"
8001689950,LIFE STYLE CARE (2011) PLC,Temporary Accommodation,"£1,881.47"
8001650061,NORWOOD SCHOOLS LTD,"Construction, Property and Fac Man","£1,880.96"
8001650954,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,880.56"
8001568472,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,880.56"
8001544649,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,880.54"
8001690161,HAIL LTD,Social care,"£1,880.20"
8001684365,LOOK AHEAD CARE AND SUPPORT LTD,Social care,"£1,877.40"
8001665181,FINEFAIR LTD,"Construction, Property and Fac Man","£1,875.07"
1900795688,BOULTER & CO,"Construction, Property and Fac Man","£1,875.00"
5201128927,REDACTED PERSONAL DATA,Sport and Leisure,"£1,874.81"
8001684047,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,871.53"
5201127691,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,"£1,869.82"
8001652632,MULLINVAM LIMITED,Temporary Accommodation,"£1,869.52"
8001689930,NEWSTEAD NURSING HOME,Temporary Accommodation,"£1,868.44"
5201129296,NHBS LTD,General,"£1,868.16"
5201129823,A CHAWHAN LTD,Children and Education,"£1,868.00"
8001680881,LONDON CARE PLC,Social care,"£1,867.80"
8001664441,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,867.75"
8001643924,LONDON CARE PLC,Social care,"£1,867.04"
8001654011,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£1,866.34"
8001652744,MAGICARE LTD,Temporary Accommodation,"£1,865.36"
8001692010,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£1,865.19"
8001694561,OASIS CARE & TRAINING AGENCY,Social care,"£1,864.80"
8001660221,OASIS CARE & TRAINING AGENCY,Social care,"£1,864.80"
200340773,ANCHOR TRUST,Social care,"£1,863.33"
5201128639,XEROX (UK) LTD,IT and Telecoms,"£1,862.57"
1900794916,REDACTED PERSONAL DATA,General,"£1,862.10"
8001689935,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,860.69"
8001666927,LOUISIANNA PROPERTIES LTD,General,"£1,860.00"
8001666850,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,"£1,860.00"
8001693446,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,859.87"
8001661335,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001661397,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001661331,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001661349,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001661338,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001661679,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001661356,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001661458,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001675162,NORTH LONDON ASIAN CARE,Social care,"£1,857.48"
8001652692,ABBEY RAVENSCROFT PARK LTD,Temporary Accommodation,"£1,856.85"
8001689894,GSG NURSING HOMES LIMITED,Temporary Accommodation,"£1,856.40"
8001652746,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£1,854.28"
1900795145,WOODROW MERCER LLP,People and Recruitment,"£1,853.97"
8001685006,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,853.88"
8001656924,JEWISH CARE,Temporary Accommodation,"£1,849.59"
8001661637,SEVACARE (UK) LTD,Social care,"£1,848.31"
8001661505,SEVACARE (UK) LTD,Social care,"£1,848.31"
8001684246,THE GRANGE,Temporary Accommodation,"£1,846.16"
1900796510,REDACTED PERSONAL DATA,General,"£1,842.25"
8001692025,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,842.13"
8001693208,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£1,840.71"
8001683222,PREMIER CAREWAITING LTD,Social care,"£1,840.00"
5201127618,TUNSTALL HEALTHCARE(UK) LTD,Social care,"£1,840.00"
8001681981,ST ALEX LTD,Temporary Accommodation,"£1,840.00"
8001689958,TLC GROUP LIMITED,Temporary Accommodation,"£1,838.70"
8001692124,EASTBROOK HOUSE RESIDENTIAL HOME,Temporary Accommodation,"£1,836.43"
8001692248,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£1,836.43"
8001692274,TORRINGTON HOMES,Temporary Accommodation,"£1,836.43"
8001692261,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£1,836.43"
8001685018,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,833.31"
8001661543,SEVACARE (UK) LTD,Social care,"£1,832.96"
8001677461,THE REGARD PARTNERSHIP LIMITED,Social care,"£1,831.75"
8001656771,B&M INVESTMENTS LIMITED,Temporary Accommodation,"£1,831.21"
1900796429,TERSUS CONSULTANCY LTD,"Construction, Property and Fac Man","£1,830.00"
8001661449,SEVACARE (UK) LTD,Social care,"£1,827.88"
8001653982,HOMELY CARE LTD T/A ST THERESA'S RE,Temporary Accommodation,"£1,826.65"
8001648261,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,824.12"
8001663182,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,824.12"
5201129781,REDACTED PERSONAL DATA,Sport and Leisure,"£1,821.25"
8001606671,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,819.88"
8001692074,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,819.88"
8001682161,RENAISSANCE PERSONNEL LIMITED,Social care,"£1,817.24"
8001682401,RENAISSANCE PERSONNEL LIMITED,Social care,"£1,817.24"
8001683041,RENAISSANCE PERSONNEL LIMITED,Social care,"£1,817.24"
8001694321,RENAISSANCE PERSONNEL LIMITED,Social care,"£1,817.24"
8001656854,THE GRANGE,Temporary Accommodation,"£1,816.57"
8001652650,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,809.33"
8001689898,MULLINVAM LIMITED,Temporary Accommodation,"£1,809.21"
1900796765,VITALISE,General,"£1,808.00"
8001674361,LIFEWAYS COMMUNITY CARE LTD,Temporary Accommodation,"£1,805.72"
8001690011,MAGICARE LTD,Temporary Accommodation,"£1,805.19"
1900796737,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£1,805.00"
200340788,DIMENSIONS (UK) LIMITED,Social care,"£1,801.60"
8001674201,OAK TREE CARE SERVICES LIMITED,Temporary Accommodation,"£1,800.01"
8001691927,DRS CARE HOMES LTD,Temporary Accommodation,"£1,800.00"
8001658561,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,800.00"
8001658161,DEVELOPMENT & LEARNING OPPORTUNITIE,"Construction, Property and Fac Man","£1,800.00"
8001691021,DILIGENT CARE SERVICES LTD,Social care,"£1,800.00"
8001691925,DRS CARE HOMES LTD,Temporary Accommodation,"£1,800.00"
8001691926,DRS CARE HOMES LTD,Temporary Accommodation,"£1,800.00"
8001688701,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£1,800.00"
8001691929,DRS CARE HOMES LTD,Temporary Accommodation,"£1,800.00"
8001691932,DRS CARE HOMES LTD,Temporary Accommodation,"£1,800.00"
8001691934,DRS CARE HOMES LTD,Temporary Accommodation,"£1,800.00"
8001677801,MARCUS & MARCUS LTD,Social care,"£1,800.00"
1900795932,G&S SMIRTHWAITE LTD,Social care,"£1,799.00"
8001659701,ST LUCY CARE SER T/A STEP FORWARD H,Social care,"£1,798.00"
8001689957,ABBEY RAVENSCROFT PARK LTD,Temporary Accommodation,"£1,796.96"
8001690013,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£1,794.47"
5201129817,JAKS SOCIAL WORK LTD,People and Recruitment,"£1,792.94"
8001652763,MULLINVAM LIMITED,Temporary Accommodation,"£1,792.94"
5201128468,FURNITURE @ WORK LTD,General,"£1,788.00"
8001654433,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,786.22"
8001654450,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,780.02"
1900796323,NOW MEDICAL,People and Recruitment,"£1,780.00"
1900795745,THAMES WATER UTILITIES LIMITED,Energy and Utilities,"£1,779.42"
8001661592,SEVACARE (UK) LTD,Social care,"£1,776.96"
8001693451,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,774.16"
8001684151,B&M INVESTMENTS LIMITED,Temporary Accommodation,"£1,772.15"
8001656121,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,771.00"
8001692239,DR FRENCH MEMORIAL HOME LTD,Temporary Accommodation,"£1,767.81"
1900795990,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£1,764.80"
8001686921,SAPH LTD,Social care,"£1,764.00"
5201127576,NPS LONDON LTD,"Construction, Property and Fac Man","£1,762.91"
8001680321,NTEC SUPPORT SERVICES LTD,Social care,"£1,760.00"
8001652704,FERNBANK NURSING HOME,Temporary Accommodation,"£1,759.15"
5201127167,JUST DISPLAYS LTD,Communication,"£1,758.72"
8001674601,NORTH LONDON ASIAN CARE,Social care,"£1,758.15"
1900794988,BT PAYMENT SERVICES LTD,IT and Telecoms,"£1,757.52"
8001661641,SEVACARE (UK) LTD,Social care,"£1,756.64"
8001656835,KARLAMAIN LTD,Temporary Accommodation,"£1,752.12"
8001670901,ASHNESS CARE LTD,Social care,"£1,752.00"
8001670921,ASHNESS CARE LTD,Social care,"£1,752.00"
8001689916,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,750.97"
5201128156,RINGWAY JACOBS LIMITED,Public Realm,"£1,750.21"
8001658301,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,750.00"
8001658541,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,750.00"
8001658221,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,750.00"
1900796582,REDACTED PERSONAL DATA,Social care,"£1,750.00"
8001693207,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£1,748.57"
8001685019,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,744.73"
8001657001,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,743.75"
1900795864,BT PAYMENT SERVICES LTD,IT and Telecoms,"£1,743.16"
8001653939,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£1,742.37"
5201127382,TAVISTOCK & PORTMAN NHS FT,Learning and Development,"£1,740.00"
1900796355,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£1,740.00"
8001680061,ST LUCY CARE SER T/A STEP FORWARD H,Social care,"£1,740.00"
8001656922,KINGSLEY HEALTHCARE,Temporary Accommodation,"£1,738.00"
8001661382,SEVACARE (UK) LTD,Social care,"£1,735.36"
5201127619,WESTBURY MEDICAL CENTRE,Public Health,"£1,735.29"
8001690028,MULLINVAM LIMITED,Temporary Accommodation,"£1,735.12"
8001653921,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£1,733.57"
8001643917,LONDON CARE PLC,Social care,"£1,733.20"
8001676984,LONDON CARE PLC,Social care,"£1,733.20"
8001644012,LONDON CARE PLC,Social care,"£1,733.08"
8001654447,THE TUDORS RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,730.33"
8001653889,ANCHOR TRUST,Temporary Accommodation,"£1,729.40"
8001656954,LITTLE SISTERS OF THE POOR,Temporary Accommodation,"£1,729.36"
8001684050,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,728.60"
8001682261,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£1,727.00"
1900796571,THAMES WATER UTILITIES LIMITED,General,"£1,724.84"
8001644003,LONDON CARE PLC,Social care,"£1,723.67"
8001693462,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man","£1,722.86"
8001684067,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,722.60"
5201129177,MIDLAND FORESTRY LTD,Public Realm,"£1,720.92"
8001656872,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,720.50"
8001656855,IGNICOLL t/a THE LODGE,Temporary Accommodation,"£1,719.88"
8001664101,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£1,719.57"
8001684967,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£1,719.47"
8001667081,CIRCLE OF CARE SERVICE LTD,Social care,"£1,716.00"
8001661377,SEVACARE (UK) LTD,Social care,"£1,715.84"
5201129790,MEDEQUIP ASSISTIVE TECH. LTD,Social care,"£1,715.34"
8001685009,STEP AHEAD SERVICES LTD,"Construction, Property and Fac Man","£1,714.92"
8001691933,DRS CARE HOMES LTD,Temporary Accommodation,"£1,714.29"
1900796048,STOR-A-FILE LTD,General,"£1,709.29"
8001652735,MAGICARE LTD,Temporary Accommodation,"£1,708.10"
5201128615,CHRIS BLANDFORD ASSOCIATES,"Construction, Property and Fac Man","£1,707.50"
8001656852,HOMEFIELD COURT,Temporary Accommodation,"£1,705.62"
8001666985,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,705.00"
8001671664,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man","£1,705.00"
8001689969,FERNBANK NURSING HOME,Temporary Accommodation,"£1,702.42"
5201128040,ALH ESTATES LTD,Temporary Accommodation,"£1,700.00"
5201128043,ALH ESTATES LTD,Temporary Accommodation,"£1,700.00"
1900796216,GUY'S AND ST THOMAS' NHS,General,"£1,700.00"
5201129299,EDUCATION LONDON LTD,People and Recruitment,"£1,700.00"
8001653835,PAT SHAW HOUSE,Temporary Accommodation,"£1,698.36"
1900796607,D. & J. WINTON LTD T/A THE CADGE PA,Public Health,"£1,697.06"
8001684214,KARLAMAIN LTD,Temporary Accommodation,"£1,695.60"
1900795055,LONDON GRID FOR LEARNING TRUST,Learning and Development,"£1,695.00"
8001656781,MELROSE HOUSE,Temporary Accommodation,"£1,694.91"
