Transaction,Vendor,Category,  Amount  
200336069, BROADWAY HOUSING ASSOCIATION , Social care ,"£2,014.03"
8001515871, QUANTUM CARE LIMITED , Temporary Accommodation ,"£2,011.54"
8001513321, PROVIDENCE PROJECTS LIMITED , Social care ,"£2,010.57"
8001498093, ANCYRA HEALTH LTD (IN ADMINISTRATIO , Temporary Accommodation ,"£2,008.34"
8001495601, SHAW HEALTHCARE , Temporary Accommodation ,"£2,007.64"
8001520571, RUNWOOD HOMES LTD , Temporary Accommodation ,"£2,007.60"
8001516841, NAS SERVICES LTD , Social care ,"£2,002.80"
1900784520, ROBERT JAMES PROPERTIES LTD , Temporary Accommodation ,"£2,000.00"
1900784630, DALSTON INVESTMENTS LTD , Temporary Accommodation ,"£2,000.00"
1900784694, NEOPOST LIMITED , General ,"£2,000.00"
1900784898, NEW JOURNAL ENTERPRISES LTD , Communication ,"£2,000.00"
1900784987,REDACTED PERSONAL DATA, Temporary Accommodation ,"£2,000.00"
1900784989, PORTFOLIO PROPERTY SERVICES , Temporary Accommodation ,"£2,000.00"
1900784990, LONGBOW PROPERTIES LTD T/A ALICO , Temporary Accommodation ,"£2,000.00"
1900784994,REDACTED PERSONAL DATA, Temporary Accommodation ,"£2,000.00"
1900785039, ASSURED PROPERTY SERVICES LTD , Temporary Accommodation ,"£2,000.00"
1900785217, CONNECT HOMES LTD , Temporary Accommodation ,"£2,000.00"
1900785275, PLEXUS CLIENT ACCOUNT , Finance ,"£2,000.00"
1900785639, NUBIAN CONSULTANTS LTD , People and Recruitment ,"£2,000.00"
1900786001, NEOPOST LIMITED , General ,"£2,000.00"
1900786004, M&N PROPERTY LETTING  MANAGEMENT SE , Temporary Accommodation ,"£2,000.00"
1900786024,REDACTED PERSONAL DATA, Temporary Accommodation ,"£2,000.00"
1900786138,REDACTED PERSONAL DATA, Children and Education ,"£2,000.00"
5201111973, SWEETT (UK) LIMITED ," Construction, Property and Fac Man ","£2,000.00"
5201112008," EAST ARCHIT, LANDSCAPE, URBAN DSGN ", People and Recruitment ,"£2,000.00"
5201113121, LONDON BOROUGH HAMMERSMITH & FULHAM , General ,"£2,000.00"
5201114527, COMMUNITY MATTERS , People and Recruitment ,"£2,000.00"
8001499081, PERSON CENTRED CARE HOMES DAY OPPS , Social care ,"£2,000.00"
8001504321, COGHLAN LODGES LIMITED , Social care ,"£2,000.00"
8001508023, PRECIOUS HOMES LTD , Temporary Accommodation ,"£2,000.00"
8001497442, NORWOOD SCHOOLS LTD , Social care ,"£1,998.72"
8001507764, NORWOOD SCHOOLS LTD , Social care ,"£1,998.72"
8001520585, FOUR SEASONS 2000 LIMITED , Temporary Accommodation ,"£1,998.17"
8001512342, LONDON CARE PLC , Social care ,"£1,993.74"
200335605, POLISH & EASTERN EUROP CHRISTIAN FA , Social care ,"£1,993.60"
200336107, POLISH & EASTERN EUROP CHRISTIAN FA , Social care ,"£1,993.60"
8001504261, FINEFAIR LTD ," Construction, Property and Fac Man ","£1,992.99"
8001509161, SATELLITE CONSORTIUM LIMITED , Social care ,"£1,992.31"
1900785453,REDACTED PERSONAL DATA, General ,"£1,992.10"
8001495611, NEWSTEAD NURSING HOME , Temporary Accommodation ,"£1,989.82"
8001519271, GCH PEREGRINE HOUSE LTD , Temporary Accommodation ,"£1,989.64"
8001519447, GCH PEREGRINE HOUSE LTD , Temporary Accommodation ,"£1,989.64"
8001519454, GCH PEREGRINE HOUSE LTD , Temporary Accommodation ,"£1,989.64"
8001519455, GCH PEREGRINE HOUSE LTD , Temporary Accommodation ,"£1,989.64"
8001519460, GCH PEREGRINE HOUSE LTD , Temporary Accommodation ,"£1,989.64"
8001519463, GCH PEREGRINE HOUSE LTD , Temporary Accommodation ,"£1,989.64"
8001515878, SOUTHWARK PARK NURSING HOMES LTD , Temporary Accommodation ,"£1,989.43"
8001497083, ROYAL MENCAP SOCIETY , Social care ,"£1,989.08"
8001504001, ROYAL MENCAP SOCIETY , Social care ,"£1,989.08"
8001503361, HARINGEY IRISH CULTURAL & COMMUNITY , Social care ,"£1,987.50"
5201112217,REDACTED PERSONAL DATA, Sport and Leisure ,"£1,985.40"
5201112402, PURDY CONTRACTS LTD ," Construction, Property and Fac Man ","£1,984.85"
8001518837, ASTON GRANGE LTD , Temporary Accommodation ,"£1,984.16"
8001519380, JEWISH CARE , Temporary Accommodation ,"£1,981.76"
1900786110, CLIFFORD DEVLIN LTD ," Construction, Property and Fac Man ","£1,980.00"
8001507962,REDACTED PERSONAL DATA, Social care ,"£1,980.00"
5201113833,REDACTED PERSONAL DATA, Sport and Leisure ,"£1,978.80"
5201114395, EURO WINDOWS LTD ," Construction, Property and Fac Man ","£1,977.93"
5201113998, TNT POST LONDON LTD , General ,"£1,977.72"
8001519481, GCH PEREGRINE HOUSE LTD , Temporary Accommodation ,"£1,976.91"
5201113953, UNITED GUARDING SERVICES LTD , General ,"£1,973.32"
8001506105, SEVACARE (UK) LTD , Social care ,"£1,970.80"
8001508623, PROVIDENCE PROJECTS LIMITED , Social care ,"£1,970.71"
8001498281, CARE R US LTD T/A KROSSROADS ," Construction, Property and Fac Man ","£1,965.00"
8001518549, AVON LODGE UK LTD , Temporary Accommodation ,"£1,965.00"
8001518762, ROSS WYLD CARE HOME , Temporary Accommodation ,"£1,965.00"
8001518810, WATERFALL HSE LTD t/a AMBERLEY HOUS , Temporary Accommodation ,"£1,965.00"
8001520597, NAZARETH HOUSE , Temporary Accommodation ,"£1,965.00"
8001520655, PARKSIDE RESIDENTIAL HOME , Temporary Accommodation ,"£1,965.00"
8001520657, PARKSIDE RESIDENTIAL HOME , Temporary Accommodation ,"£1,965.00"
8001520659, PARKSIDE RESIDENTIAL HOME , Temporary Accommodation ,"£1,965.00"
8001497944, RUDDINGTON HOMES LTD , Temporary Accommodation ,"£1,964.21"
8001495688, MAGICARE LTD , Temporary Accommodation ,"£1,961.86"
8001498076, PARKSIDE RESIDENTIAL HOME , Temporary Accommodation ,"£1,958.17"
1900786256, WOODROW MERCER LLP , People and Recruitment ,"£1,956.96"
8001517593, OUTLOOK FOSTERING SERVICES LTD , Children and Education ,"£1,956.94"
8001519458, GCH PEREGRINE HOUSE LTD , Temporary Accommodation ,"£1,956.13"
8001519453, GCH PEREGRINE HOUSE LTD , Temporary Accommodation ,"£1,954.84"
1900784450, NAS SERVICES LTD , Children and Education ,"£1,952.95"
8001519440, JEWISH CARE , Temporary Accommodation ,"£1,952.19"
8001518581, BALI-HAI CARE HOME , Temporary Accommodation ,"£1,951.55"
5201114514, STHREE STAFFING UK LTD , People and Recruitment ,"£1,950.00"
8001488621, KEYS 16 PLUS INDEPENDENT LIVING SER ," Construction, Property and Fac Man ","£1,945.80"
5201114223, THAMES WATER UTILITIES LTD , Energy and Utilities ,"£1,945.28"
8001518656, ASTON GRANGE LTD , Temporary Accommodation ,"£1,944.90"
8001519348, QUANTUM CARE LIMITED , Temporary Accommodation ,"£1,943.58"
8001520649, ANCYRA HEALTH LTD (IN ADMINISTRATIO , Temporary Accommodation ,"£1,943.58"
8001495636, LIFE STYLE CARE (2011) PLC , Temporary Accommodation ,"£1,939.52"
8001519390, THE ABBEYFIELD NORTH LONDON SOCIETY , Temporary Accommodation ,"£1,937.02"
8001519351,REDACTED PERSONAL DATA, Social care ,"£1,933.08"
8001520492, MAGICARE LTD , Temporary Accommodation ,"£1,933.02"
8001519298, THE LIMES RESIDENTIAL CARE HOME , Temporary Accommodation ,"£1,932.69"
1900786488, JLT CONSTRUCTION ," Construction, Property and Fac Man ","£1,932.00"
8001505561, OASIS CARE & TRAINING AGENCY , Social care ,"£1,931.40"
8001508521, OASIS CARE & TRAINING AGENCY , Social care ,"£1,931.40"
8001518574, SPECIALITY CARE (REIT) HOMES LTD , Temporary Accommodation ,"£1,929.30"
8001508541, APOLLO CARE & SUPPORTED HOUSING LTD , Social care ,"£1,928.57"
5201112484,REDACTED PERSONAL DATA, Sport and Leisure ,"£1,927.79"
8001518603, SCIMITAR CARE HOTELS PLC , Temporary Accommodation ,"£1,925.32"
8001514237, ALLPAY LTD , Social care ,"£1,924.21"
8001519308, TOGETHER WORKING FOR WELLBEING , Temporary Accommodation ,"£1,921.11"
8001497301, COTTAGE & RURAL ENTERPRISES LTD , Temporary Accommodation ,"£1,919.96"
8001516981, COTTAGE & RURAL ENTERPRISES LTD , Temporary Accommodation ,"£1,919.96"
8001495616, BROOKLAND HOMES LTD , Temporary Accommodation ,"£1,918.03"
8001506941, OAK TREE CARE SERVICES LIMITED , Temporary Accommodation ,"£1,917.92"
8001518576, GREENFIELDS RES CARE HOMES LTD , Temporary Accommodation ,"£1,917.21"
1900784921, HOMES FOR HARINGEY LIMITED , Public Realm ,"£1,916.00"
8001519342, QUANTUM CARE LIMITED , Temporary Accommodation ,"£1,915.37"
8001495566, GSG NURSING HOMES LIMITED , Temporary Accommodation ,"£1,913.61"
5201113960, UNITED GUARDING SERVICES LTD , General ,"£1,913.52"
5201113982, UNITED GUARDING SERVICES LTD , General ,"£1,913.52"
5201113983, UNITED GUARDING SERVICES LTD , General ,"£1,913.52"
1900786079, PHOENIX CARE 18 LIMITED , Children and Education ,"£1,912.50"
5201112357, XEROX (UK) LTD , IT and Telecoms ,"£1,912.29"
8001508622, PROVIDENCE PROJECTS LIMITED , Social care ,"£1,907.14"
8001518635, AVON LODGE UK LTD , Temporary Accommodation ,"£1,906.88"
8001512307, LONDON CARE PLC , Social care ,"£1,902.80"
8001520507, RUDDINGTON HOMES LTD , Temporary Accommodation ,"£1,900.84"
5201113796, THE FAMILY PLANNING ASSOCIATION , Children and Education ,"£1,898.80"
8001520633, PARKSIDE RESIDENTIAL HOME , Temporary Accommodation ,"£1,895.02"
8001495633, NEW CENTURY CARE (FINCHLEY) LTD , Temporary Accommodation ,"£1,893.23"
8001497988, BARCHESTER HEALTHCARE HOMES LTD , Social care ,"£1,893.20"
8001498013, NEEM TREE CARE LIMITED , Temporary Accommodation ,"£1,887.07"
8001512333, LONDON CARE PLC , Social care ,"£1,885.44"
8001506929, LONDON CARE PLC , Social care ,"£1,883.36"
8001518601, OURRIS PROPERTIES LIMITED , Temporary Accommodation ,"£1,881.43"
8001497422, NORWOOD SCHOOLS LTD ," Construction, Property and Fac Man ","£1,880.96"
8001507786, NORWOOD SCHOOLS LTD ," Construction, Property and Fac Man ","£1,880.96"
5201112071, FLEET LINE MARKERS LTD ," Construction, Property and Fac Man ","£1,880.00"
8001519368, QUANTUM CARE LIMITED , Temporary Accommodation ,"£1,879.29"
8001517585, RYANCARE FOSTERING LTD , Children and Education ,"£1,877.14"
8001519288, MELROSE HOUSE , Temporary Accommodation ,"£1,876.71"
5201113832,REDACTED PERSONAL DATA, Sport and Leisure ,"£1,876.60"
8001507483, PERSON CENTRED CARE HOMES DAY OPPS , Social care ,"£1,875.00"
8001518801, TORRINGTON HOMES , Temporary Accommodation ,"£1,875.00"
8001515845, WATERFALL HOUSE LTD , Temporary Accommodation ,"£1,871.53"
8001415877, CORNER HOUSE CARE LTD , Temporary Accommodation ,"£1,870.63"
8001447895, CORNER HOUSE CARE LTD , Temporary Accommodation ,"£1,870.63"
8001496692, CORNER HOUSE CARE LTD , Temporary Accommodation ,"£1,870.62"
8001512243, LONDON CARE PLC , Social care ,"£1,867.04"
8001495644, ABBEY RAVENSCROFT PARK LTD , Temporary Accommodation ,"£1,866.88"
8001518563, GREENFIELDS RES CARE HOMES LTD , Temporary Accommodation ,"£1,865.19"
8001495571, MULLINVAM LIMITED , Temporary Accommodation ,"£1,864.86"
8001501274, ALLPAY LTD , Social care ,"£1,862.14"
8001501481, LOUISIANNA PROPERTIES LTD , General ,"£1,860.00"
8001507546, WEST LODGE LIMITED , Temporary Accommodation ,"£1,860.00"
8001505893, SEVACARE (UK) LTD , Social care ,"£1,858.52"
8001505896, SEVACARE (UK) LTD , Social care ,"£1,858.52"
8001505900, SEVACARE (UK) LTD , Social care ,"£1,858.52"
8001505920, SEVACARE (UK) LTD , Social care ,"£1,858.52"
8001505958, SEVACARE (UK) LTD , Social care ,"£1,858.52"
8001506009, SEVACARE (UK) LTD , Social care ,"£1,858.52"
8001506018, SEVACARE (UK) LTD , Social care ,"£1,858.52"
8001506030, SEVACARE (UK) LTD , Social care ,"£1,858.52"
8001506064, SEVACARE (UK) LTD , Social care ,"£1,858.52"
8001506198, SEVACARE (UK) LTD , Social care ,"£1,858.52"
8001506239, SEVACARE (UK) LTD , Social care ,"£1,858.52"
1900785158, PUBLIC ANALYST SCIENTIFIC SERVICES , Public Realm ,"£1,853.00"
8001495713, BUPA CARE HOMES (ANS) LTD , Temporary Accommodation ,"£1,852.19"
8001506034, SEVACARE (UK) LTD , Social care ,"£1,850.86"
8001498058, FOUR SEASONS 2000 LIMITED , Temporary Accommodation ,"£1,849.87"
8001505927, SEVACARE (UK) LTD , Social care ,"£1,848.31"
8001520576, SPRINGDENE NURSING & CARE HOMES LTD , Temporary Accommodation ,"£1,846.02"
200335585, MARCUS & MARCUS LTD , Social care ,"£1,843.60"
200336088, MARCUS & MARCUS LTD , Social care ,"£1,843.60"
8001518579,REDACTED PERSONAL DATA, Temporary Accommodation ,"£1,842.13"
1900786409, NORTHUMBERLAND PARK HOUSE LTD , Temporary Accommodation ,"£1,840.00"
5201112457, LONDON GRID FOR LEARNING TRUST , IT and Telecoms ,"£1,839.00"
1900784647, LONDON GRID FOR LEARNING TRUST , IT and Telecoms ,"£1,839.00"
8001505912, SEVACARE (UK) LTD , Social care ,"£1,838.10"
5201114428,REDACTED PERSONAL DATA, Sport and Leisure ,"£1,836.72"
8001515918, VENTRY RESIDENTIAL CARE LTD , Temporary Accommodation ,"£1,836.43"
8001515921, VENTRY RESIDENTIAL CARE LTD , Temporary Accommodation ,"£1,836.43"
8001518550, CIRCA CARE LTD , Temporary Accommodation ,"£1,836.43"
8001518692, EASTBROOK HOUSE RESIDENTIAL HOME , Temporary Accommodation ,"£1,836.43"
8001518838, BROWNLOW ENTERPRISES LTD , Temporary Accommodation ,"£1,836.43"
8001519419, THE FER VIEW , Temporary Accommodation ,"£1,836.43"
200336067, HORNSEY HOUSING TRUST , Social care ,"£1,832.74"
8001520548, BARCHESTER HEALTHCARE HOMES LTD , Social care ,"£1,832.15"
8001518578,REDACTED PERSONAL DATA, Temporary Accommodation ,"£1,830.73"
8001507635, CARE ADMIN & MANAGEMENT SERVICE LTD , Children and Education ,"£1,821.42"
1900786045, PURDY CONTRACTS LTD ," Construction, Property and Fac Man ","£1,818.46"
8001495600, TOPCARE LTD , Temporary Accommodation ,"£1,817.82"
8001505919, SEVACARE (UK) LTD , Social care ,"£1,817.67"
8001504122, ONE HOUSING GROUP LTD , Social care ,"£1,817.32"
8001507182, RENAISSANCE PERSONNEL LIMITED , Social care ,"£1,817.20"
8001507201, RENAISSANCE PERSONNEL LIMITED , Social care ,"£1,817.20"
8001508043, RENAISSANCE PERSONNEL LIMITED , Social care ,"£1,817.20"
8001516021, RENAISSANCE PERSONNEL LIMITED , Social care ,"£1,817.20"
8001481985, ABBEY RAVENSCROFT PARK LTD , Temporary Accommodation ,"£1,815.86"
8001479271, CORNER HOUSE CARE LTD , Temporary Accommodation ,"£1,810.29"
8001518592, CORNER HOUSE CARE LTD , Temporary Accommodation ,"£1,810.29"
1900786537, STATEBOND LTD T/A HORNSEY AGENCIES , Temporary Accommodation ,"£1,807.88"
8001495590, BROOKLAND HOMES LTD , Temporary Accommodation ,"£1,804.67"
8001518632,REDACTED PERSONAL DATA, Temporary Accommodation ,"£1,804.22"
8001515877, ADIEMUS CARE LIMITED T/A CHAPLIN LO , Temporary Accommodation ,"£1,804.12"
5201113488, G W TWILLEY & SON LTD , Travel ,"£1,802.00"
8001506936, OAK TREE CARE SERVICES LIMITED , Temporary Accommodation ,"£1,800.01"
8001516182, OAK TREE CARE SERVICES LIMITED , Temporary Accommodation ,"£1,800.01"
1900784581,REDACTED PERSONAL DATA, General ,"£1,800.00"
5201114607, NORTHUMBERLAND PARK COMM SCHOOL , General ,"£1,800.00"
8001498121, DEVELOPMENT & LEARNING OPPORTUNITIE , Social care ,"£1,800.00"
8001498124, DEVELOPMENT & LEARNING OPPORTUNITIE ," Construction, Property and Fac Man ","£1,800.00"
8001507705, DEVELOPMENT & LEARNING OPPORTUNITIE , Social care ,"£1,800.00"
8001507714, DEVELOPMENT & LEARNING OPPORTUNITIE ," Construction, Property and Fac Man ","£1,800.00"
8001509763, WEST LODGE LIMITED , Temporary Accommodation ,"£1,800.00"
8001517961, MARCUS & MARCUS LTD , Social care ,"£1,800.00"
8001518041, DRS CARE HOMES LTD , Temporary Accommodation ,"£1,800.00"
8001518044, DRS CARE HOMES LTD , Temporary Accommodation ,"£1,800.00"
8001518045, DRS CARE HOMES LTD , Temporary Accommodation ,"£1,800.00"
8001518062, DRS CARE HOMES LTD , Temporary Accommodation ,"£1,800.00"
8001492941, ST LUCY CARE SER T/A STEP FORWARD H , Social care ,"£1,798.00"
5201112236, FRANKHAM CONSULTANCY GROUP LTD , People and Recruitment ,"£1,797.50"
8001518564,REDACTED PERSONAL DATA, Temporary Accommodation ,"£1,794.47"
8001520615, FOUR SEASONS 2000 LIMITED , Temporary Accommodation ,"£1,790.18"
8001504101, ONE HOUSING GROUP LTD , Social care ,"£1,789.16"
8001504121, ONE HOUSING GROUP LTD , Social care ,"£1,789.16"
8001506146, SEVACARE (UK) LTD , Social care ,"£1,787.16"
8001517220, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£1,787.14"
8001512358, LONDON CARE PLC , Social care ,"£1,786.50"
1900784479, VBA PARTNERS LTD , Learning and Development ,"£1,785.00"
8001495605, CEDAR GARDENS CARE LTD , Temporary Accommodation ,"£1,783.95"
1900784692,REDACTED PERSONAL DATA, Legal ,"£1,782.87"
8001495698, MAGICARE LTD , Temporary Accommodation ,"£1,779.25"
8001518675, CEDAR GARDENS CARE LTD , Temporary Accommodation ,"£1,772.15"
8001519277, B&M INVESTMENTS LIMITED , Temporary Accommodation ,"£1,772.15"
5201113518, LYNCADE LTD t/a CAVENDISH CARS , Travel ,"£1,771.50"
8001502263, ONE HOUSING GROUP LTD , Social care ,"£1,769.90"
8001502864, ONE HOUSING GROUP LTD , Social care ,"£1,769.90"
8001504662, CHRISTOPHER HOUSE (LONDON) LTD ," Construction, Property and Fac Man ","£1,769.48"
8001518823, DR FRENCH MEMORIAL HOME LTD , Temporary Accommodation ,"£1,767.81"
8001502862, ONE HOUSING GROUP LTD , Social care ,"£1,764.18"
8001504421, ONE HOUSING GROUP LTD , Social care ,"£1,761.20"
8001517594, FUTURE FOSTERING LTD , Children and Education ,"£1,760.71"
5201113204, SWALLOWMAX LTD , Communication ,"£1,760.00"
8001517811, NTEC SUPPORT SERVICES LTD , Social care ,"£1,760.00"
5201112454, HARINGEY SPORTS DEVELOPMENT , Sport and Leisure ,"£1,757.50"
8001501821, ATLANTIC LODGE  LTD ," Construction, Property and Fac Man ","£1,757.25"
8001506202, SEVACARE (UK) LTD , Social care ,"£1,756.64"
8001495659, FERNBANK NURSING HOME , Temporary Accommodation ,"£1,754.48"
5201113498, CRYSTAL PERSONNEL SERVICES , General ,"£1,753.00"
8001509704, ASHNESS CARE LTD , Social care ,"£1,752.00"
8001509705, ASHNESS CARE LTD , Social care ,"£1,752.00"
1900784422,REDACTED PERSONAL DATA, Children and Education ,"£1,750.00"
1900785460, DIGNITY FUNERALS PLC , General ,"£1,750.00"
5201112728, FRANKHAM CONSULTANCY GROUP LTD , People and Recruitment ,"£1,750.00"
5201112907, HIREMECH LIMITED , General ,"£1,750.00"
8001492781, PERSON CENTRED CARE HOMES DAY OPPS , Social care ,"£1,750.00"
8001498141, DEVELOPMENT & LEARNING OPPORTUNITIE , Social care ,"£1,750.00"
8001498161, DEVELOPMENT & LEARNING OPPORTUNITIE , Social care ,"£1,750.00"
8001507703, DEVELOPMENT & LEARNING OPPORTUNITIE , Social care ,"£1,750.00"
8001507706, DEVELOPMENT & LEARNING OPPORTUNITIE , Social care ,"£1,750.00"
8001507713, DEVELOPMENT & LEARNING OPPORTUNITIE , Social care ,"£1,750.00"
5201114600, RUSKINS TREE SURGERY LTD , Public Realm ,"£1,741.95"
8001499461, DILIGENT CARE SERVICES LTD , Social care ,"£1,740.63"
8001492942, ST LUCY CARE SER T/A STEP FORWARD H , Social care ,"£1,740.00"
8001498025, FOUR SEASONS 2000 LIMITED , Temporary Accommodation ,"£1,738.87"
200335565, HORNSEY HOUSING TRUST , Social care ,"£1,736.28"
8001514082, ONE HOUSING GROUP LTD , Social care ,"£1,736.00"
8001504481, ONE HOUSING GROUP LTD , Social care ,"£1,733.28"
8001512186, LONDON CARE PLC , Social care ,"£1,733.20"
8001512236, LONDON CARE PLC , Social care ,"£1,733.20"
5201114524, TNT POST LONDON LTD , General ,"£1,732.27"
8001497989, ANCHOR TRUST , Temporary Accommodation ,"£1,729.41"
8001520646, HOMELY CARE LTD T/A ST THERESA'S RE , Temporary Accommodation ,"£1,728.84"
8001515848, VENETIA RESIDENTIAL CARE HOME , Temporary Accommodation ,"£1,728.60"
8001507637, GREATER LONDON FOSTERING LTD , Children and Education ,"£1,728.38"
8001512324, LONDON CARE PLC , Social care ,"£1,726.06"
1900784576, INGRID SIMLER QC , Legal ,"£1,725.00"
8001518808, WOODSIDE HOME , Temporary Accommodation ,"£1,724.96"
8001515867, WATERFALL HOUSE LTD , Temporary Accommodation ,"£1,722.60"
5201112226,REDACTED PERSONAL DATA, Sport and Leisure ,"£1,720.82"
8001514625, SILVER BIRCH CARE LTD ," Construction, Property and Fac Man ","£1,719.57"
5201113005, ADAMS & SUTHERLAND LTD , People and Recruitment ,"£1,718.64"
8001519346, THE LIMES RESIDENTIAL CARE HOME , Temporary Accommodation ,"£1,717.98"
8001505939, SEVACARE (UK) LTD , Social care ,"£1,715.84"
8001511681, STEP AHEAD SERVICES LTD ," Construction, Property and Fac Man ","£1,714.92"
8001500690, BROMLEY WOMENS AID ," Construction, Property and Fac Man ","£1,713.75"
8001495597, MULLINVAM LIMITED , Temporary Accommodation ,"£1,713.61"
8001495650, MULLINVAM LIMITED , Temporary Accommodation ,"£1,713.61"
8001518559, CAMDEN LODGE , Temporary Accommodation ,"£1,711.76"
8001505944, SEVACARE (UK) LTD , Social care ,"£1,709.84"
5201111916, CHRIS BLANDFORD ASSOCIATES ," Construction, Property and Fac Man ","£1,707.50"
5201111974, CHRIS BLANDFORD ASSOCIATES ," Construction, Property and Fac Man ","£1,707.50"
8001507991, ARAN HOMES LIMITED , Temporary Accommodation ,"£1,707.00"
8001505691, TOWER ESTATES (LODGE) LIMITED ," Construction, Property and Fac Man ","£1,705.00"
8001495381, EZER LEYOLDOS LTD , Children and Education ,"£1,703.75"
8001495576, MULLINVAM LIMITED , Temporary Accommodation ,"£1,701.13"
8001499407, DILIGENT CARE SERVICES LTD , Social care ,"£1,701.00"
8001506988, ATLAS PROPERTY LONDON LTD ," Construction, Property and Fac Man ","£1,700.66"
8001499442, DILIGENT CARE SERVICES LTD , Social care ,"£1,698.85"
5201113539, MACHINES DIRECT LTD ," Construction, Property and Fac Man ","£1,697.00"
5201113721, NPS LONDON LTD ," Construction, Property and Fac Man ","£1,695.74"
5201111998, NPS LONDON LTD ," Construction, Property and Fac Man ","£1,695.73"
8001519343, KARLAMAIN LTD , Temporary Accommodation ,"£1,695.60"
1900784645, LONDON GRID FOR LEARNING TRUST , IT and Telecoms ,"£1,695.00"
1900785251, LONDON GRID FOR LEARNING TRUST , IT and Telecoms ,"£1,695.00"
8001515930, ST LUCY LODGE , Temporary Accommodation ,"£1,690.07"
8001432560, CORNER HOUSE CARE LTD , Temporary Accommodation ,"£1,689.60"
8001511340, MAGICARE LTD , Temporary Accommodation ,"£1,687.86"
8001506381, ATLAS PROPERTY LONDON LTD ," Construction, Property and Fac Man ","£1,686.40"
8001512702, HEARTWOOD OUTREACH SERVICES LTD ," Construction, Property and Fac Man ","£1,682.86"
8001519438, KINGSLEY HEALTHCARE , Temporary Accommodation ,"£1,681.93"
1900785978, OLIVEGROVE INVESTMENTS LTD , Temporary Accommodation ,"£1,681.42"
1900786400,REDACTED PERSONAL DATA, General ,"£1,680.00"
1900786452, NOW MEDICAL , General ,"£1,680.00"
8001509724, ASHNESS CARE LTD , Temporary Accommodation ,"£1,680.00"
8001520584, FOUR SEASONS 2000 LIMITED , Temporary Accommodation ,"£1,677.64"
8001495621, NORTHLEACH COURT , Temporary Accommodation ,"£1,676.59"
8001512481, WOODHOUSE ESTATES LTD ," Construction, Property and Fac Man ","£1,675.00"
8001515864, THE TUDORS RESIDENTIAL CARE HOME , Temporary Accommodation ,"£1,674.51"
1900784378, VEOLIA ES (UK) LTD , Public Realm ,"£1,674.00"
8001520549, ANCHOR TRUST , Temporary Accommodation ,"£1,673.61"
8001519475, LITTLE SISTERS OF THE POOR , Temporary Accommodation ,"£1,673.58"
1900785621, OMEGA LETTINGS LTD , Temporary Accommodation ,"£1,668.51"
8001509521, SATELLITE CONSORTIUM LIMITED , Social care ,"£1,667.70"
5201114250,REDACTED PERSONAL DATA, Sport and Leisure ,"£1,667.33"
1900784717, EQUIFAX LTD , Finance ,"£1,667.13"
8001498050, PRIORY GROUP LIMITED , Temporary Accommodation ,"£1,665.29"
8001519385, THE LIMES RESIDENTIAL CARE HOME , Temporary Accommodation ,"£1,665.00"
8001519364, IGNICOLL t/a THE LODGE , Temporary Accommodation ,"£1,664.61"
8001502022, PREMIER CAREWAITING LTD , Social care ,"£1,659.00"
8001505882, SEVACARE (UK) LTD , Social care ,"£1,653.62"
1900785533,REDACTED PERSONAL DATA," Construction, Property and Fac Man ","£1,653.00"
1900784554, THAMES WATER UTILITIES LTD , Energy and Utilities ,"£1,651.32"
8001519361, HOMEFIELD COURT , Temporary Accommodation ,"£1,650.60"
1900784579,REDACTED PERSONAL DATA, Legal ,"£1,650.00"
5201112479, CAMERON CONSULTING (UK) LIMITED , People and Recruitment ,"£1,650.00"
8001504528, ATLAS PROPERTY LONDON LTD ," Construction, Property and Fac Man ","£1,649.82"
8001499525, DILIGENT CARE SERVICES LTD , Temporary Accommodation ,"£1,648.50"
200335604, EPIC TRUST - SWALLOW HOUSE , Social care ,"£1,648.35"
5201113483, G W TWILLEY & SON LTD , Travel ,"£1,648.32"
8001503201, ATLAS PROPERTY LONDON LTD ," Construction, Property and Fac Man ","£1,645.84"
8001498070, PINETRUST RCH , Temporary Accommodation ,"£1,645.12"
8001519284, MELROSE HOUSE , Temporary Accommodation ,"£1,640.23"
1900786479, KENDALL & SONS LTD ," Construction, Property and Fac Man ","£1,639.00"
8001519363, THE GRANGE , Temporary Accommodation ,"£1,638.90"
8001515859, VENETIA RESIDENTIAL CARE HOME , Temporary Accommodation ,"£1,638.56"
8001505861, ATLAS PROPERTY LONDON LTD ," Construction, Property and Fac Man ","£1,632.00"
8001495596, MULLINVAM LIMITED , Temporary Accommodation ,"£1,631.74"
5201111951,REDACTED PERSONAL DATA, Social care ,"£1,628.80"
8001502174, EXTRA MILE CARE COMPANY , Social care ,"£1,627.50"
8001495683, MULLINVAM LIMITED , Temporary Accommodation ,"£1,627.38"
8001502223, HOFFMANN FOUNDATION FOR AUTISM , Social care ,"£1,622.25"
8001505502, HOFFMANN FOUNDATION FOR AUTISM , Social care ,"£1,622.25"
8001515916, ST MUNGOS COMMUNITY HOUSING ASSOCIA , Temporary Accommodation ,"£1,622.15"
8001505381, HOFFMANN FOUNDATION FOR AUTISM ," Construction, Property and Fac Man ","£1,620.86"
8001501741, TURKISH CYPRIOT COMMUNITY ASSN. , Social care ,"£1,619.65"
1900785090, MAKE-ROOM ARTS ," Construction, Property and Fac Man ","£1,617.17"
