Transaction,Vendor,Category ,Amount
8001601031,BUPA CARE HOMES,Temporary Accommodation,"£2,056.08"
8001564508,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001564681,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001564688,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001564689,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001564694,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001564697,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001564281,SOUTHWARK PARK NURSING HOMES LTD,Temporary Accommodation,"£2,055.75"
8001605664,CAPITAL CARE & FOSTER LIMITED,Children and Education,"£2,054.57"
8001601043,HASLINGTON HEALTHCARE LTD,Temporary Accommodation,"£2,050.70"
8001561462,KISHARON,Social care,"£2,048.15"
8001561501,KISHARON,Social care,"£2,048.15"
8001564617,JEWISH CARE,Temporary Accommodation,"£2,047.81"
8001599667,WATERFALL HOUSE LTD t/a SEAFORTH LO,Temporary Accommodation,"£2,044.58"
8001564725,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,042.81"
8001600963,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,042.40"
8001593812,RUNWOOD HOMES LTD,Temporary Accommodation,"£2,037.00"
8001596999,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,035.64"
8001600860,KISHOR VILLAGE,Temporary Accommodation,"£2,034.00"
8001564337,SOUTHGATE BEAUMOUNT CARE COMMUNITY,Temporary Accommodation,"£2,030.50"
8001568390,AVON LODGE UK LTD,Temporary Accommodation,"£2,030.50"
8001568637,WATERFALL HSE LTD t/a AMBERLEY HOUS,Temporary Accommodation,"£2,030.50"
8001568665,ABBEYDALE,Temporary Accommodation,"£2,030.50"
8001568812,NAZARETH HOUSE,Temporary Accommodation,"£2,030.50"
8001568869,PARKSIDE RESIDENTIAL HOME,Temporary Accommodation,"£2,030.50"
8001568871,PARKSIDE RESIDENTIAL HOME,Temporary Accommodation,"£2,030.50"
8001568873,PARKSIDE RESIDENTIAL HOME,Temporary Accommodation,"£2,030.50"
8001570505,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man","£2,030.00"
8001599652,QUANTUM CARE LIMITED,Temporary Accommodation,"£2,029.28"
1900791742,WOODROW MERCER LLP,People and Recruitment,"£2,025.62"
5201120999,RELIABLE DISTRIBUTIONS,General,"£2,023.50"
8001606006,CARE R US LTD T/A KROSSROADS,"Construction, Property and Fac Man","£2,023.36"
5201122010,BITE CP LTD,Communication,"£2,022.42"
5201123377,EXTRA MILE CARE COMPANY,People and Recruitment,"£2,022.18"
8001570436,SEAFIELDS FOSTERING LIMITED,Children and Education,"£2,021.76"
8001564692,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,021.34"
8001586421,SATELLITE CONSORTIUM LIMITED,Social care,"£2,020.60"
8001564687,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,020.01"
1900791096,PLEXUS LAW CLIENT ACCOUNT,Finance,"£2,020.00"
8001578221,OASIS CARE & TRAINING AGENCY,Social care,"£2,019.92"
8001564676,JEWISH CARE,Temporary Accommodation,"£2,017.26"
8001599707,ST LUCY LODGE,Temporary Accommodation,"£2,016.42"
8001575266,SEVACARE (UK) LTD,Social care,"£2,016.23"
1900790889,ILSE AMLOT CENTRE FOR WOMEN & CHILD,People and Recruitment,"£2,016.00"
200338007,BROADWAY HOUSING ASSOCIATION,Social care,"£2,014.03"
8001578901,HAIL LTD,Social care,"£2,013.96"
1900791937,STREETZ AHEAD UNLIMITED,Children and Education,"£2,010.00"
8001568493,ASTON GRANGE LTD,Temporary Accommodation,"£2,009.73"
8001564585,QUANTUM CARE LIMITED,Temporary Accommodation,"£2,008.36"
8001568864,ANCYRA HEALTH LTD (IN ADMINISTRATIO,Temporary Accommodation,"£2,008.36"
8001597076,THE CONIFERS HEALTHCARE LTD,Temporary Accommodation,"£2,008.20"
1900792783,THAMES WATER UTILITIES LIMITED,Energy and Utilities,"£2,007.36"
5201122223,UNITED GUARDING SERVICES LTD,General,"£2,004.64"
8001565941,NAS SERVICES LTD,Social care,"£2,002.80"
8001585581,NAS SERVICES LTD,Social care,"£2,002.80"
8001564627,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,001.59"
8001597021,HC-ONE LIMITED T/A BIRCHWOOD GRANGE,Temporary Accommodation,"£2,000.70"
1900788698,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
1900790735,TARGET PROPERTY LTD,Temporary Accommodation,"£2,000.00"
1900791098,ALLPAY LTD,General,"£2,000.00"
1900791213,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
1900791227,CIBCO LIMITED,Temporary Accommodation,"£2,000.00"
1900791228,QUAY GARDENS LTD,Temporary Accommodation,"£2,000.00"
1900791904,SPRINT PROPERTY ACQUISITION LTD,Temporary Accommodation,"£2,000.00"
1900791907,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
1900791908,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
1900791909,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
1900791910,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
1900791942,SANJURO TRAINING SYSTEMS LTD,Sport and Leisure,"£2,000.00"
1900792110,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
1900792170,REDACTED PERSONAL DATA,Children and Education,"£2,000.00"
1900792380,CROWNFORM LTD,Temporary Accommodation,"£2,000.00"
1900792648,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
8001568678,OURRIS PROPERTIES LIMITED,Social care,"£2,000.00"
8001570281,COGHLAN LODGES LIMITED,Social care,"£2,000.00"
8001589842,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,000.00"
8001594641,PRECIOUS HOMES LTD,Temporary Accommodation,"£2,000.00"
8001595621,CONNIFIERS CARE LIMITED,Social care,"£2,000.00"
8001600161,COGHLAN LODGES LIMITED,Social care,"£2,000.00"
5201121291,PRESERVATION EQUIPMENT LTD,General,"£1,999.55"
8001565721,NORWOOD SCHOOLS LTD,Social care,"£1,998.72"
8001585461,NORWOOD SCHOOLS LTD,Social care,"£1,998.72"
8001568712,MAGICARE LTD,Temporary Accommodation,"£1,997.46"
8001564537,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,997.11"
8001599658,ADIEMUS CARE LIMITED T/A CHAPLIN LO,Temporary Accommodation,"£1,996.80"
5201123532,DELL CORPORATION LTD,IT and Telecoms,"£1,996.00"
1900791883,DSI BILLING SERVICES,General,"£1,994.27"
8001568416,SPECIALITY CARE (REIT) HOMES LTD,Temporary Accommodation,"£1,993.61"
200338042,POLISH & EASTERN EUROP CHRISTIAN FA,Social care,"£1,993.60"
200338690,POLISH & EASTERN EUROP CHRISTIAN FA,Social care,"£1,993.60"
8001562441,NEXT STEP CARE MANAGEMENT LTD,"Construction, Property and Fac Man","£1,992.99"
8001600828,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001600995,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001601002,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001601003,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001601007,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001601010,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,989.64"
8001568444,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£1,989.50"
8001599659,SOUTHWARK PARK NURSING HOMES LTD,Temporary Accommodation,"£1,989.42"
1900792677,VAROSI ESTATES LIMITED,Temporary Accommodation,"£1,989.16"
8001582541,ROYAL MENCAP SOCIETY,Social care,"£1,989.08"
8001597078,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£1,987.60"
8001565421,PRECIOUS HOMES LTD,Temporary Accommodation,"£1,986.21"
8001575174,SEVACARE (UK) LTD,Social care,"£1,986.12"
8001564547,TOGETHER WORKING FOR WELLBEING,Temporary Accommodation,"£1,985.15"
8001566561,RAVENSCOURT TRUST,Social care,"£1,982.52"
8001600934,JEWISH CARE,Temporary Accommodation,"£1,981.76"
8001568418,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£1,981.12"
1900790844,PREMIER CAREWAITING LTD,General,"£1,979.25"
8001601026,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,976.92"
5201122004,UNITED GUARDING SERVICES LTD,General,"£1,973.32"
8001570521,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,973.32"
8001608941,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,973.32"
8001568532,COOPERSCROFT CARE HOME,Temporary Accommodation,"£1,971.43"
8001568475,AVON LODGE UK LTD,Temporary Accommodation,"£1,970.44"
8001564579,QUANTUM CARE LIMITED,Temporary Accommodation,"£1,969.88"
8001563697,MAGICARE LTD,Temporary Accommodation,"£1,969.65"
8001599710,SOUTHGATE BEAUMOUNT CARE COMMUNITY,Temporary Accommodation,"£1,965.00"
8001601045,MELROSE HOUSE,Temporary Accommodation,"£1,965.00"
8001563706,AMS CARE LIMITED,Temporary Accommodation,"£1,964.99"
8001568729,RUDDINGTON HOMES LTD,Temporary Accommodation,"£1,964.21"
1900792287,ILSE AMLOT CENTRE FOR WOMEN & CHILD,Children and Education,"£1,960.00"
5201120430,DYNAMIC INITIATIVES LTD,Communication,"£1,960.00"
8001568849,PARKSIDE RESIDENTIAL HOME,Temporary Accommodation,"£1,958.19"
1900792446,ROBBINS TRAINING AND CONSULTANCY LT,Children and Education,"£1,957.20"
1900791746,WOODROW MERCER LLP,People and Recruitment,"£1,956.96"
8001601005,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,956.12"
8001601001,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£1,954.84"
8001600990,JEWISH CARE,Temporary Accommodation,"£1,952.18"
5201120774,MOTT MACDONALD LIMITED,"Construction, Property and Fac Man","£1,950.00"
5201120888,STHREE STAFFING UK LTD,People and Recruitment,"£1,950.00"
5201120933,STHREE STAFFING UK LTD,People and Recruitment,"£1,950.00"
5201121179,MOTT MACDONALD LIMITED,People and Recruitment,"£1,950.00"
5201123526,STHREE STAFFING UK LTD,People and Recruitment,"£1,950.00"
1900791877,WILKIN CHAPMAN LLP,General,"£1,949.00"
8001563651,LIFE STYLE CARE (2011) PLC,Temporary Accommodation,"£1,944.18"
8001568442,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£1,944.15"
1900790765,STUF STRATEGIC URBAN FUTURES,People and Recruitment,"£1,944.00"
8001600904,QUANTUM CARE LIMITED,Temporary Accommodation,"£1,943.56"
8001564527,MELROSE HOUSE,Temporary Accommodation,"£1,939.27"
8001588821,EZER LEYOLDOS LTD,Children and Education,"£1,938.75"
8001600943,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£1,937.00"
8001564248,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,933.92"
8001600857,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,932.68"
8001580961,OASIS CARE & TRAINING AGENCY,Social care,"£1,931.40"
1900790741,TRUST EDUCATION LIMITED,People and Recruitment,"£1,928.00"
8001568406,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£1,927.36"
8001564821,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,925.00"
8001571701,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,925.00"
5201122671,HOMES FOR HARINGEY LIMITED,Public Realm,"£1,923.75"
8001563632,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,922.71"
8001576581,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,922.00"
8001600866,TOGETHER WORKING FOR WELLBEING,Temporary Accommodation,"£1,921.12"
5201121611,REBOUND THERAPY,Learning and Development,"£1,920.00"
8001565581,COTTAGE & RURAL ENTERPRISES LTD,Temporary Accommodation,"£1,919.96"
8001574021,COTTAGE & RURAL ENTERPRISES LTD,Temporary Accommodation,"£1,919.96"
5201121591,PRINT FOR BUSINESS LIMITED,Communication,"£1,919.29"
8001563585,GSG NURSING HOMES LIMITED,Temporary Accommodation,"£1,918.28"
5201122326,ATG ACCESS,Public Realm,"£1,913.67"
8001605401,CIRCLE OF CARE SERVICE LTD,Social care,"£1,907.72"
8001564614,THE GRANGE,Temporary Accommodation,"£1,907.71"
8001600898,QUANTUM CARE LIMITED,Temporary Accommodation,"£1,906.32"
8001597096,MAGICARE LTD,Temporary Accommodation,"£1,906.12"
8001568421,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,903.54"
1900792158,BRITISH GAS BUSINESS,Energy and Utilities,"£1,903.39"
8001597102,AMS CARE LIMITED,Temporary Accommodation,"£1,901.62"
8001563659,TLC GROUP LIMITED,Temporary Accommodation,"£1,899.99"
8001563648,NEW CENTURY CARE (FINCHLEY) LTD,Temporary Accommodation,"£1,897.91"
8001564247,VENTRY RESIDENTIAL CARE LTD,Temporary Accommodation,"£1,897.65"
8001564324,VENTRY RESIDENTIAL CARE LTD,Temporary Accommodation,"£1,897.65"
8001564656,THE FER VIEW,Temporary Accommodation,"£1,897.65"
8001568527,EASTBROOK HOUSE RESIDENTIAL HOME,Temporary Accommodation,"£1,897.65"
8001568662,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£1,897.65"
1900792541,NORTH LONDON BIKUR CHOLIM LTD,Children and Education,"£1,894.10"
8001564718,INTERGRATED NURSING HME LTD-HOMEWOO,Temporary Accommodation,"£1,893.67"
8001568767,BARCHESTER HEALTHCARE HOMES LTD,Social care,"£1,893.21"
8001590241,DILIGENT CARE SERVICES LTD,Social care,"£1,892.80"
8001568420,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,891.76"
8001565601,NORWOOD SCHOOLS LTD,Social care,"£1,891.08"
8001571274,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,891.00"
1900792114,LONDON BOROUGH OF BROMLEY,Children and Education,"£1,890.00"
8001578301,HAIL LTD,Social care,"£1,890.00"
8001581801,NORWOOD SCHOOLS LTD,Social care,"£1,890.00"
8001582761,ST ALEX LTD,Social care,"£1,890.00"
8001587582,SHARED CARE SERVICES LTD,Social care,"£1,890.00"
1900791874,CIPFA,Learning and Development,"£1,888.00"
8001597049,LIFE STYLE CARE (2011) PLC,Temporary Accommodation,"£1,881.48"
8001565661,NORWOOD SCHOOLS LTD,"Construction, Property and Fac Man","£1,880.96"
8001585521,NORWOOD SCHOOLS LTD,"Construction, Property and Fac Man","£1,880.96"
8001580081,HAIL LTD,Social care,"£1,880.20"
8001564722,LOOK AHEAD CARE AND SUPPORT LTD,Social care,"£1,877.40"
8001600847,MELROSE HOUSE,Temporary Accommodation,"£1,876.72"
8001599627,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,871.52"
8001568433,CORNER HOUSE CARE LTD,Temporary Accommodation,"£1,870.63"
8001563590,MULLINVAM LIMITED,Temporary Accommodation,"£1,869.52"
8001580901,OASIS CARE & TRAINING AGENCY,Social care,"£1,864.80"
8001580921,OASIS CARE & TRAINING AGENCY,Social care,"£1,864.80"
8001597033,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,860.68"
8001595782,REFUGE,Temporary Accommodation,"£1,860.61"
8001571229,LOUISIANNA PROPERTIES LTD,General,"£1,860.00"
8001574951,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001574956,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001574972,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001574980,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001575085,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001575096,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001575101,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001575133,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001575272,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001575315,SEVACARE (UK) LTD,Social care,"£1,858.52"
8001563658,ABBEY RAVENSCROFT PARK LTD,Temporary Accommodation,"£1,856.85"
8001596988,GSG NURSING HOMES LIMITED,Temporary Accommodation,"£1,856.40"
8001563717,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£1,854.28"
8001568407,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,854.28"
8001574979,SEVACARE (UK) LTD,Social care,"£1,850.86"
8001575075,SEVACARE (UK) LTD,Social care,"£1,850.86"
8001568831,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£1,849.85"
8001600932,THE GRANGE,Temporary Accommodation,"£1,846.14"
200338024,MARCUS & MARCUS LTD,Social care,"£1,843.60"
200338672,MARCUS & MARCUS LTD,Social care,"£1,843.60"
8001574988,SEVACARE (UK) LTD,Social care,"£1,843.20"
1900792690,CYCLESCHEME LIMITED,Travel,"£1,842.81"
8001574321,ST ALEX LTD,Temporary Accommodation,"£1,840.00"
8001582461,ST ALEX LTD,Temporary Accommodation,"£1,840.00"
1900792460,LONDON GRID FOR LEARNING TRUST,Learning and Development,"£1,839.00"
8001597057,TLC GROUP LIMITED,Temporary Accommodation,"£1,838.70"
8001597046,NEW CENTURY CARE (FINCHLEY) LTD,Temporary Accommodation,"£1,836.68"
8001600971,THE FER VIEW,Temporary Accommodation,"£1,836.42"
8001574960,SEVACARE (UK) LTD,Social care,"£1,835.54"
200338005,HORNSEY HOUSING TRUST,Social care,"£1,832.74"
8001566461,THE REGARD PARTNERSHIP LIMITED,Social care,"£1,831.75"
8001564514,B&M INVESTMENTS LIMITED,Temporary Accommodation,"£1,831.21"
8001568651,DR FRENCH MEMORIAL HOME LTD,Temporary Accommodation,"£1,826.74"
8001568862,HOMELY CARE LTD T/A ST THERESA'S RE,Temporary Accommodation,"£1,826.65"
1900791303,DIGNITY FUNERALS PLC,General,"£1,825.00"
8001563618,TOPCARE LTD,Temporary Accommodation,"£1,822.49"
1900791021,BINOH,Children and Education,"£1,820.00"
8001604662,CIRCLE OF CARE SERVICE LTD,Social care,"£1,820.00"
8001562645,ONE HOUSING GROUP LTD,Social care,"£1,817.32"
8001582641,RENAISSANCE PERSONNEL LIMITED,Social care,"£1,817.24"
8001585101,RENAISSANCE PERSONNEL LIMITED,Social care,"£1,817.24"
8001598541,RENAISSANCE PERSONNEL LIMITED,Social care,"£1,817.20"
8001563610,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,809.33"
8001596992,MULLINVAM LIMITED,Temporary Accommodation,"£1,809.22"
8001597109,MAGICARE LTD,Temporary Accommodation,"£1,805.18"
200338012,DIMENSIONS (UK) LIMITED,Social care,"£1,801.60"
200338660,DIMENSIONS (UK) LIMITED,Social care,"£1,801.60"
1900791807,REDACTED PERSONAL DATA,General,"£1,800.00"
1900792644,REDACTED PERSONAL DATA,General,"£1,800.00"
8001573501,MARCUS & MARCUS LTD,Social care,"£1,800.00"
8001583281,DEVELOPMENT & LEARNING OPPORTUNITIE,"Construction, Property and Fac Man","£1,800.00"
8001589961,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£1,800.00"
8001590401,DILIGENT CARE SERVICES LTD,Social care,"£1,800.00"
8001597282,MARCUS & MARCUS LTD,Social care,"£1,800.00"
8001564001,ST LUCY CARE SER T/A STEP FORWARD H,Social care,"£1,798.00"
8001597056,ABBEY RAVENSCROFT PARK LTD,Temporary Accommodation,"£1,796.96"
1900791888,EQUIFAX LTD,Finance,"£1,796.64"
8001597111,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£1,794.48"
8001562664,ONE HOUSING GROUP LTD,Social care,"£1,789.16"
8001563222,ONE HOUSING GROUP LTD,Social care,"£1,789.16"
8001563622,CEDAR GARDENS CARE LTD,Temporary Accommodation,"£1,788.61"
8001583681,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,787.50"
8001575222,SEVACARE (UK) LTD,Social care,"£1,787.16"
8001594966,TWINGLOBE CARE HOMES LTD,Social care,"£1,787.14"
8001564251,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,786.22"
8001574381,ONE HOUSING GROUP LTD,Social care,"£1,781.20"
1900791144,BRITISH GAS BUSINESS,Energy and Utilities,"£1,780.12"
8001564270,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,780.02"
8001601721,CARE PAYMENTS ADMINISTRATION,Social care,"£1,777.83"
1900792528,ST MARY'S CE PRIMARY SCHOOL,Social care,"£1,775.95"
8001599901,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£1,775.70"
8001604442,THE REGARD PARTNERSHIP LIMITED,Social care,"£1,772.66"
8001600833,B&M INVESTMENTS LIMITED,Temporary Accommodation,"£1,772.14"
5201123321,LOGICALIS UK LTD,IT and Telecoms,"£1,771.63"
5201121328,CRYSTAL PERSONNEL SERVICES,General,"£1,770.50"
8001597020,TOPCARE LTD,Temporary Accommodation,"£1,763.70"
8001562623,ONE HOUSING GROUP LTD,Social care,"£1,761.20"
1900791189,NORTHUMBERLAND PARK HOUSE LTD,Temporary Accommodation,"£1,760.00"
8001563670,FERNBANK NURSING HOME,Temporary Accommodation,"£1,759.15"
8001582482,NORTH LONDON ASIAN CARE,Social care,"£1,758.15"
8001570581,VINEYARD (UK) SERVICES LTD,Social care,"£1,757.60"
8001575276,SEVACARE (UK) LTD,Social care,"£1,756.64"
8001564580,KARLAMAIN LTD,Temporary Accommodation,"£1,752.12"
8001584821,ASHNESS CARE LTD,Social care,"£1,752.00"
8001584841,ASHNESS CARE LTD,Social care,"£1,752.00"
8001584921,ASHNESS CARE LTD,Social care,"£1,752.00"
8001584941,ASHNESS CARE LTD,Social care,"£1,752.00"
1900792226,REDACTED PERSONAL DATA,General,"£1,751.90"
8001597012,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,750.98"
5201122873,WPG LIMITED,Communication,"£1,750.18"
8001583582,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,750.00"
8001583621,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,750.00"
8001579441,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,744.99"
5201120977,SWALLOWMAX LTD,Communication,"£1,740.00"
5201121852,THAMES WATER UTILITIES LTD,Energy and Utilities,"£1,739.76"
8001605946,LCS PARTNERSHIPS LTD,"Construction, Property and Fac Man","£1,739.50"
8001564674,KINGSLEY HEALTHCARE,Temporary Accommodation,"£1,738.00"
8001564600,THE GRANGE,Temporary Accommodation,"£1,736.17"
8001562701,ONE HOUSING GROUP LTD,Social care,"£1,736.00"
8001574741,ONE HOUSING GROUP LTD,Social care,"£1,735.79"
8001575007,SEVACARE (UK) LTD,Social care,"£1,735.36"
1900792666,TERSUS CONSULTANCY LTD,"Construction, Property and Fac Man","£1,735.00"
8001568800,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£1,733.57"
8001562661,ONE HOUSING GROUP LTD,Social care,"£1,733.28"
1900792231,REDACTED PERSONAL DATA,General,"£1,732.10"
8001563679,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£1,732.05"
5201120968,AXIELL LIMITED,IT and Telecoms,"£1,731.43"
5201123296,UNITED GUARDING SERVICES LTD,General,"£1,731.28"
8001597024,CEDAR GARDENS CARE LTD,Temporary Accommodation,"£1,730.92"
8001564267,THE TUDORS RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,730.33"
8001568768,ANCHOR TRUST,Temporary Accommodation,"£1,729.40"
8001564709,LITTLE SISTERS OF THE POOR,Temporary Accommodation,"£1,729.36"
8001599630,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,728.60"
5201121514,UNITED GUARDING SERVICES LTD,General,"£1,728.43"
5201121101,BTCV,General,"£1,728.00"
8001587941,SHARED CARE SERVICES LTD,Social care,"£1,727.84"
5201120540,PRIDE MEDIA GROUP LTD,Communication,"£1,725.00"
5201121627,CHUBB ELECTRONIC SECURITY LIMITED,"Construction, Property and Fac Man","£1,723.80"
8001599647,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,722.60"
8001564622,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,720.50"
8001575070,SEVACARE (UK) LTD,Social care,"£1,720.28"
8001606009,CARE R US LTD T/A KROSSROADS,"Construction, Property and Fac Man","£1,720.20"
1900791225,NORTHUMBERLAND PARK HOUSE LTD,Temporary Accommodation,"£1,720.00"
8001564601,IGNICOLL t/a THE LODGE,Temporary Accommodation,"£1,719.88"
8001563615,MULLINVAM LIMITED,Temporary Accommodation,"£1,718.28"
8001563664,MULLINVAM LIMITED,Temporary Accommodation,"£1,718.28"
8001571774,CARE @ ROBERTSBRIDGE LTD T/A GLOTTE,Temporary Accommodation,"£1,716.00"
8001575461,STEP AHEAD SERVICES LTD,"Construction, Property and Fac Man","£1,714.92"
8001563700,MAGICARE LTD,Temporary Accommodation,"£1,708.10"
8001565821,ARAN HOMES LIMITED,Temporary Accommodation,"£1,707.00"
8001585721,ARAN HOMES LIMITED,Temporary Accommodation,"£1,707.00"
8001563595,MULLINVAM LIMITED,Temporary Accommodation,"£1,705.79"
8001564598,HOMEFIELD COURT,Temporary Accommodation,"£1,705.62"
1900790444,REDACTED PERSONAL DATA,General,"£1,705.60"
8001571185,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man","£1,705.00"
8001571298,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,705.00"
8001558781,EXTRA MILE CARE COMPANY,Social care,"£1,704.10"
8001597068,FERNBANK NURSING HOME,Temporary Accommodation,"£1,702.42"
8001563718,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£1,702.27"
5201121124,CAPITA BUSINESS SERVICES LTD,IT and Telecoms,"£1,700.00"
8001566241,HOFFMANN FOUNDATION FOR AUTISM,Social care,"£1,699.50"
8001566341,HOFFMANN FOUNDATION FOR AUTISM,Social care,"£1,699.50"
8001568715,PAT SHAW HOUSE,Temporary Accommodation,"£1,698.36"
8001566361,HOFFMANN FOUNDATION FOR AUTISM,"Construction, Property and Fac Man","£1,698.04"
8001600899,KARLAMAIN LTD,Temporary Accommodation,"£1,695.60"
1900792474,TERSUS CONSULTANCY LTD,"Construction, Property and Fac Man","£1,695.00"
8001564523,MELROSE HOUSE,Temporary Accommodation,"£1,694.91"
8001574581,ONE HOUSING GROUP LTD,Social care,"£1,693.70"
8001564262,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,693.17"
8001570601,VINEYARD (UK) SERVICES LTD,Social care,"£1,692.00"
8001605101,VINEYARD (UK) SERVICES LTD,Social care,"£1,692.00"
8001600001,DILIGENT CARE SERVICES LTD,Social care,"£1,690.00"
8001571721,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,686.40"
5201121862,DELL CORPORATION LTD,IT and Telecoms,"£1,685.32"
8001575002,SEVACARE (UK) LTD,Social care,"£1,685.20"
8001564583,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,684.54"
1900790977,WOODROW MERCER LLP,People and Recruitment,"£1,682.27"
8001600988,KINGSLEY HEALTHCARE,Temporary Accommodation,"£1,681.92"
8001586162,LONDON CARE PLC,Social care,"£1,680.74"
8001600918,THE GRANGE,Temporary Accommodation,"£1,680.18"
5201121891,RUSKINS TREE SURGERY LTD,Public Realm,"£1,680.00"
8001584861,ASHNESS CARE LTD,Temporary Accommodation,"£1,680.00"
